ZipCode,Area
78624,1840519886
78626,242990169
78628,193371923
78629,1107356175
78631,842425704
78632,249863802
78633,216373163
78634,165920037
78635,41392465
78636,912865035
78638,297649889
78639,120813740
78640,239590054
78641,332791142
78642,260409904
78643,1838417190
78644,485176810
78645,98441306
78648,378692798
78650,173031707
78652,44786005
78653,273177116
78654,544454480
78655,92985020
78656,55865239
78657,110609833
78659,295286182
78660,117381245
78661,6761742
78662,206844416
78663,320583307
78664,43139816
78665,49348206
78666,459702469
78669,385562789
78670,7453194
78671,121713623
78672,44153114
78675,195217622
78676,437875278
78677,66474013
78681,56670414
78701,4488691
78702,13437535
78703,15173565
78704,22831865
78705,5687340
78712,824715
78717,33548582
78719,48313393
78721,9662932
78722,3922403
78723,17971826
78724,68301569
78725,47343948
78726,28186669
78727,22213414
78728,21049721
78729,24031439
78730,38466449
78731,22804475
78732,42226984
78733,30381380
78734,63031066
78735,53222610
78736,75077422
78737,98928523
78738,44253722
78739,29613883
78741,20232818
78742,15378585
78744,55432224
78745,34577796
78746,60621153
78747,61594269
78748,32829280
78749,26078906
78750,34704935
78751,6208225
78752,8658632
78753,28404279
78754,34332312
78756,4329936
78757,12731650
78758,24044717
78759,36045451
78801,2118243563
78802,31482545
78827,265920023
78828,463403869
78829,1352416842
78830,533931137
78832,2818176060
78833,630565899
78834,1447650006
78836,552087248
78837,2185107341
78838,117344482
78839,935674023
78840,2574716892
78843,12552677
78850,700773146
78851,1154446146
78852,1498748853
78860,131727555
78861,1195487472
78870,307377702
78871,1126404628
78872,480539605
78873,589862993
78877,157673852
78879,117452242
78880,4428187879
78881,637476682
78883,197279461
78884,630486949
78885,201103439
78886,256575925
78931,44719002
78932,142827242
78933,282307551
78934,504499091
78935,179617939
78938,57989258
78940,360691328
78941,405186223
78942,534926390
78943,15327364
78944,41688407
78945,660808878
78946,256929681
78947,556830213
78948,167266475
78949,206726398
78950,287940772
78951,5570393
78953,237604978
78954,196392045
78956,437354839
78957,490185233
78959,405196495
78962,505171142
78963,108878090
79001,1067230487
79003,102624918
79005,514377133
79007,115461719
79009,301461895
79010,452098073
79011,311642929
79012,172808670
79013,12383884
79014,2454702458
79015,998354981
79016,30408
79018,954010129
79019,1395468082
79021,44267825
79022,4966008414
79024,150757234
79025,33458417
79027,785983380
79029,781005195
79031,301516252
79032,50095163
79033,30483967
79034,761842611
79035,1740011327
79036,175810256
79039,581526081
79040,1402705897
79041,687587632
79042,1117587982
79043,376700977
79044,507053272
79045,3166964959
79046,414987599
79051,91509210
79052,471903417
79053,50907913
79054,104657569
79056,106040689
79057,999254696
79058,105712922
79059,1254903891
79061,421188515
79062,231792440
79063,248142627
79064,378274896
79065,1272241145
79068,1025515208
79070,1978752230
79072,991338720
79078,66985704
79079,1387766600
79080,445204015
79081,1667619804
79082,218344700
79083,822375856
79084,1386221756
79085,3016821
79086,528824451
79087,629183548
79088,1507501108
79091,56641684
79092,747458653
79093,79504580
79094,259351130
79095,964566305
79096,628666395
79097,311914469
79098,549808208
79101,4145842
79102,6893784
79103,13359333
79104,10039417
79105,44504480
79106,24266028
79107,44649866
79108,434067906
79109,27206826
79110,14651764
79111,29071643
79118,450710305
79119,268149219
79121,4793539
79124,233572471
79201,2272774813
79220,499978287
79225,383300723
79226,2224439429
79227,2237241718
79229,561294505
79230,165773635
79231,34409275
79233,208971073
79234,306169482
79235,1492404927
79236,996876233
79237,501289315
79239,536936651
79240,19161472
79241,884398101
79243,137304705
79244,519970702
79245,679319208
79247,19693204
79248,1549071595
79250,464630783
79251,157775065
79252,1410249109
79255,520563039
79256,451589242
79257,1052208776
79258,83540828
79259,231760381
79261,593120634
79311,449809635
79312,227705189
79313,340308322
79314,41457216
79316,1212344997
79322,783602628
79323,596684339
79324,183668442
79325,463812534
79326,99606447
79329,243613841
79330,473892165
79331,1939119600
79336,1119171908
79339,718204178
79342,247766678
79343,354102775
79344,39016783
79345,491695518
79346,1000270555
79347,1832854899
79350,3786632
79351,842533375
79353,32328153
79355,1121657947
79356,1928248157
79357,565171659
79358,281164804
79359,547864744
79360,2200491701
79363,301020255
79364,511498140
79366,2506805
79367,82025737
79369,33669014
79370,1068797981
79371,728229097
79372,34204578
79373,1126365047
79376,291303905
79377,69438825
79378,53733548
79379,186325390
79380,26370126
79381,337198872
79382,124072290
79401,7154825
79403,343782917
79404,76540636
79406,2537038
79407,183752729
79410,6346547
79411,3853057
79412,8131794
79413,12585777
79414,8294998
79415,172326230
79416,84008332
79423,157522939
79424,108910083
79501,518414827
79502,1699022205
79503,206379588
79504,973041945
79505,482240765
79506,483412209
79508,30830387
79510,716173392
79511,467974454
79512,1500794508
79517,574906838
79518,351579113
79519,78847053
79520,507977568
79521,825811952
79525,243261140
79526,568630353
79527,246837440
79528,912554337
79529,232204381
79530,90241287
79532,320017576
79533,373876201
79534,156247066
79535,365012461
79536,820908593
79537,201808276
79538,178036871
79539,97015740
79540,141749348
79541,409331176
79543,426575056
79544,213819816
79545,590291941
79546,933023158
79547,202686119
79548,236759999
79549,2479892610
79553,431686097
79556,792798228
79560,196040457
79561,325506847
79562,302984655
79563,42425518
79565,234029612
79566,410464682
79567,821201053
79601,659390259
79602,300323483
79603,151356461
79605,28484666
79606,162248081
79607,9898571
79699,246691
79701,30795660
79703,17336262
79705,92112978
79706,1930364105
79707,183872333
79713,425310833
79714,1990208111
79718,794585335
79719,49586337
79720,2367485357
79730,333658802
79731,853307877
79733,4740766
79734,3351021628
79735,4488062231
79738,835510185
79739,1372156736
79741,546374735
79742,151446038
79743,642262491
79744,1387148197
79745,1014665436
79748,143384478
79749,169422495
79752,568198924
79754,413290376
79755,813567731
79756,448828438
79758,137299008
79759,506290188
79761,26398956
79762,82623418
79763,141167999
79764,151242646
79765,53937410
79766,620046007
79770,259537603
79772,2996887922
79777,263729811
79778,270346624
79780,306004626
79781,1735115374
79782,1195783768
79783,434984979
79785,410198268
79788,11993181
79789,103200261
79821,29903263
79830,5214801830
79831,902381300
79834,2123023499
79835,30866471
79836,49825466
79837,4291200169
79838,76493576
79839,1253125064
79842,1608198244
79843,3818225103
79845,1213338956
79846,1138900067
79847,2156956912
79848,2091324090
79849,36503716
79851,1744061617
79852,1379481619
79853,80983754
79854,1835414014
79855,4718973433
79901,5717574
79902,17020377
79903,7880270
79904,22814163
79905,17173021
79906,10895901
79907,35346892
79908,50516512
79911,16170031
79912,61476252
79915,23361739
79916,4204076
79920,12765
79922,17095923
79924,31705879
79925,43866456
79927,74028390
79928,269635790
79930,28452561
79932,37489045
79934,153427318
79935,9081004
79936,69308753
79938,943828827
79942,92995580
80002,16244002
80003,18324455
80004,19487457
80005,29858236
80007,68102195
80010,14314752
80011,64026012
80012,20111206
80013,36229567
80014,18282409
80015,37637520
80016,124869542
80017,15210059
80018,68734997
80019,63675653
80020,51865101
80021,48772107
80022,119969050
80023,46223334
80024,105884
80025,30283993
80026,58920062
80027,50821442
80030,7025908
80031,21967981
80033,22132657
80045,1738361
80101,608234178
80102,773421307
80103,744605113
80104,201020115
80105,1296743791
80106,455494157
80107,403731202
80108,92149892
80109,68309904
80110,16813399
80111,27906153
80112,48307369
80113,19740948
80116,224117799
80117,631132644
80118,353889715
80120,22447354
80121,19450497
80122,18326966
80123,34967328
80124,24568666
80125,112921834
80126,27790552
80127,135136695
80128,35937953
80129,19411718
80130,16573094
80131,1954443
80132,79562542
80133,79805001
80134,146162844
80135,856998734
80136,525327191
80137,272293601
80138,163917306
80202,2900297
80203,2779201
80204,14407225
80205,11994921
80206,6361669
80207,11824012
80209,9074059
80210,15758361
80211,11741553
80212,10342093
80214,11961697
80215,14670005
80216,27405779
80218,4145058
80219,19635578
80220,13575575
80221,24127787
80222,10282638
80223,13653651
80224,8146834
80226,21031940
80227,19487048
80228,28633449
80229,35057539
80230,6446419
80231,12212325
80232,11331087
80233,23897181
80234,18624697
80235,9621451
80236,8321007
80237,9277853
80238,12566304
80239,25887143
80241,17749847
80246,4478647
80247,7618455
80249,123649244
80260,12712899
80264,19282
80290,19489
80293,15517
80294,15459
80301,82685063
80302,214727523
80303,59535960
80304,23803251
80305,18852806
80310,1130317
80401,136703082
80403,348512663
80419,256676
80420,103316048
80421,357604101
80422,335443480
80423,412521177
80424,327152895
80425,118454588
80426,346016587
80427,37901033
80428,803521980
80432,283502763
80433,212600382
80434,74721037
80435,275407436
80436,31779048
80438,144677241
80439,458534764
80440,688313980
80442,182439874
80443,279472743
80444,83975577
80446,791384261
80447,630839765
80448,580988072
80449,1559096486
80451,177739781
80452,337608519
80453,1048445
80454,11113465
80455,90078299
80456,600708705
80457,4024245
80459,1516337591
80461,757835074
80463,314110608
80465,118384124
80466,236238711
80467,598653485
80468,1000904261
80469,132516875
80470,346436364
80471,2025971
80473,165971560
80475,28166008
80476,148737736
80477,69521
80478,108482411
80479,292455998
80480,3957580579
80481,188767503
80482,336201346
80483,225420163
80487,1897881588
80488,28800
80497,34246088
80498,687643186
80501,32631546
80503,243825519
80504,266637502
80510,172434910
80511,268987
80512,1281537555
80513,179454456
80514,17460199
80515,157369395
80516,104002355
80517,770140360
80520,1043740
80521,37906179
80524,353945327
80525,66918073
80526,104144878
80528,53047274
80530,4924057
80532,66970023
80534,126750833
80535,115031177
80536,953863780
80537,284726796
80538,292469520
80540,411061080
80542,23979009
80543,82460181
80544,128817
80545,735273126
80546,198280
80547,7772467
80549,538419854
80550,143347790
80601,71184348
80602,79342385
80603,217010894
80610,441072613
80611,996669492
80612,421464260
80615,275315655
80620,17308455
80621,332045898
80622,34277615
80623,1724340
80624,81959269
80631,268858102
80634,96789964
80640,36740939
80642,249782049
80643,544996074
80644,417004875
80645,359490112
80648,398503408
80649,499009482
80650,131708714
80651,248728997
80652,485405355
80653,337760382
80654,601388656
80701,1579748902
80705,807564
80720,2412204496
80721,223730401
80722,89455492
80723,752334062
80726,412121544
80727,531774248
80728,939237282
80729,1870304925
80731,974676065
80733,88873775
80734,1262687692
80735,766224243
80736,294864874
80737,628394222
80740,428331838
80741,592574223
80742,1155159348
80743,1202672968
80744,336354575
80745,569581832
80746,686833
80747,455688169
80749,434292834
80750,342678931
80751,1227563812
80754,546525181
80755,286920865
80757,983020218
80758,1799628265
80759,1672182958
80801,401791812
80802,1037494601
80804,871276942
80805,434313189
80807,1888079122
80808,918268794
80809,131684955
80810,1381991404
80812,358806357
80813,286730011
80814,255863128
80815,1364513909
80816,482422309
80817,164082802
80818,752059524
80819,21444911
80820,766362685
80821,2203828246
80822,548410021
80823,1059418556
80824,279723943
80825,1713739000
80827,638490146
80828,1403154060
80829,55897538
80830,578348609
80831,492057511
80832,619604121
80833,1228257888
80834,743856350
80835,370928052
80836,983324125
80840,74864021
80860,195883026
80861,649869058
80862,357242370
80863,322405336
80864,644177990
80902,37220405
80903,12531721
80904,24856516
80905,12852474
80906,121166534
80907,25652674
80908,247172862
80909,21705866
80910,15246250
80911,32432788
80913,68289647
80914,1835189
80915,20164136
80916,44501383
80917,16902644
80918,31032840
80919,37048336
80920,32741006
80921,227334587
80922,15460506
80923,17676162
80924,14102678
80925,60961925
80926,167547676
80927,11219940
80928,851678483
80929,56183888
80930,94214870
80938,8627904
80939,1304282
80951,12226857
81001,90838480
81003,21490762
81004,425696139
81005,603186368
81006,149121964
81007,388331998
81008,347958255
81019,25981524
81020,1502170969
81021,575849526
81022,1106764815
81023,326692717
81024,108676155
81025,1424510323
81027,1603772188
81029,1421129942
81030,1151335
81033,837885
81036,1978127407
81038,299771
81039,1531429761
81040,1343241347
81041,1190576301
81043,3678185
81044,859889048
81045,594205316
81047,1553243127
81049,3329885300
81050,1405629063
81052,1727044646
81054,2521669932
81055,666772885
81057,137946055
81058,137242219
81059,2848753769
81062,619416764
81063,1080050187
81064,1251367277
81067,764079683
81069,708677517
81071,1477346263
81073,1658006247
81076,710360219
81077,1192925
81081,598716003
81082,1553494930
81084,628897089
81087,104013431
81089,1796863659
81090,1652034152
81091,1119764027
81092,219026392
81101,1061871854
81120,2267173202
81121,121234065
81122,1325337935
81123,682331975
81124,40567544
81125,699443177
81126,50441749
81128,473626680
81129,10953267
81130,2464551465
81131,813070855
81132,1751971994
81133,966593508
81136,241983752
81137,675259239
81138,59657687
81140,570902577
81141,111589020
81143,853737012
81144,733148287
81146,585254982
81147,3512152016
81148,604115
81149,2162985088
81151,581186468
81152,1145834671
81154,691915044
81155,820423766
81201,1155110462
81210,1343777321
81211,1197464689
81212,1599488919
81220,623781316
81221,3881480
81222,79983956
81223,1033024201
81224,404396458
81225,212785941
81226,213750293
81227,925408
81230,4664308113
81231,162539
81232,4950753
81233,228221523
81235,1400343149
81236,500296760
81237,90228242
81239,132545970
81240,385671115
81241,52678686
81242,5740092
81243,866582388
81244,9549354
81248,666987212
81251,236483551
81252,1597907024
81253,333435665
81301,1943195760
81303,559468599
81320,486311725
81321,1092117944
81323,1875543868
81324,1057536199
81325,1476175352
81326,647944717
81327,91213342
81328,949755885
81330,169150364
81331,631766553
81332,156726896
81334,920594334
81335,70234634
81401,605321619
81403,1431075378
81410,60116124
81411,257180650
81413,551723443
81415,726098719
81416,877308251
81418,53420729
81419,527050215
81422,694402399
81423,1280955840
81424,795514758
81425,993479021
81426,43825179
81427,265781160
81428,569263619
81429,593395022
81430,659210768
81431,433567813
81432,708603112
81433,795160199
81434,1552182641
81435,347760135
81501,21117913
81503,91962647
81504,29491234
81505,261864070
81506,33320918
81507,287445010
81520,53771598
81521,387599332
81522,777025931
81523,855753431
81524,437528193
81525,308799961
81526,136097381
81527,2017583989
81601,897975405
81610,804746740
81611,1110601702
81612,6976106
81615,66595793
81620,97546825
81621,578994890
81623,1154076920
81624,1449355413
81625,3990775634
81630,3303243336
81631,635831222
81632,317715681
81633,344051941
81635,756837636
81637,1977915846
81638,435074914
81639,1556063996
81640,6172335857
81641,4405337324
81642,364444850
81643,560930519
81645,442217524
81646,191387295
81647,949267855
81648,3186034949
81649,205211783
81650,2411128146
81652,232098733
81653,155911260
81654,229433043
81655,362654280
81656,2717139
81657,288601791
82001,152945649
82005,7616781
82007,509613989
82009,3213336762
82050,423990756
82051,900752988
82052,35269485
82053,586835726
82054,466206319
82055,304135528
82058,829529617
82059,218134342
82060,75720965
82061,544695131
82063,998927317
82070,2860599055
82072,559846414
82073,5094
82081,232706118
82082,573484910
82083,1283524185
82084,190457629
82190,8114926735
82201,4467625467
82210,1006517260
82212,875064203
82213,1294516848
82214,274911055
82215,216531729
82217,233687653
82219,291772081
82221,810085150
82222,1055845517
82223,389791391
82224,348152181
82225,3557448960
82227,976672156
82229,625315667
82240,1719963600
82242,180646237
82243,140606977
82244,864012765
82301,3188534208
82321,682008184
82322,3901879
82323,73309896
82324,630637808
82325,1733080287
82327,1264738186
82329,1894046166
82331,1494813858
82332,366728055
82334,660439367
82335,302905431
82336,1705050325
82401,1537729750
82410,454657099
82411,238143467
82412,54836036
82414,7342889708
82420,143609078
82421,120347717
82422,31054124
82423,48327790
82426,1454455053
82428,550620185
82430,6671690
82431,1473805272
82432,308113448
82433,2210718075
82434,90888066
82435,2196637186
82440,881524
82441,305485279
82442,1713196187
82443,3123974098
82450,83628221
82501,2514140874
82510,57291617
82512,1074029569
82513,4009763473
82514,566301888
82515,21496534
82516,625806003
82520,5753422632
82523,1987048223
82601,1482178561
82604,4800460633
82609,151799442
82620,1942824089
82630,163153082
82633,8185447249
82635,41304462
82636,240748752
82637,2495448626
82638,30859432
82639,4371369031
82640,423366073
82642,1313539506
82643,77399336
82644,2183752
82646,106016186
82648,1417109447
82649,1583311312
82701,5118911411
82710,711288770
82711,302402711
82712,324382023
82714,138868095
82715,717618
82716,2813351607
82718,4879323410
82720,1697389959
82721,2058780705
82723,252460846
82725,736782840
82727,1234833858
82729,1607843980
82730,1633212342
82731,1373016834
82732,277525928
82801,1694464851
82831,1641552503
82832,428653081
82833,255728231
82834,5645195728
82835,1312900696
82836,1320933387
82837,121166177
82838,466930331
82839,303257894
82842,38045958
82844,47218490
82845,154287626
82901,3596467044
82922,847832695
82923,2875952550
82925,1845498837
82929,29594341
82930,2979411735
82932,1342471199
82933,183081965
82934,58501595
82935,429227434
82936,336006408
82937,314143557
82938,534542283
82939,204908645
82941,1163628333
82942,108046036
82943,188861584
82944,511592073
82945,332349234
83001,2102661090
83011,747446632
83012,435210298
83013,2458721948
83014,556646887
83025,35244047
83101,1957098590
83110,382377889
83111,297657873
83112,357663285
83113,2697580472
83114,993480356
83115,1528295789
83116,4029156
83118,51239079
83119,34419254
83120,389258499
83121,1091604
83122,33469896
83123,231366495
83124,251555087
83126,160107035
83127,195082399
83128,1177094517
83201,91714408
83202,366092302
83203,35460854
83204,597009935
83209,1717136
83210,750025926
83211,1566294062
83212,537576482
83213,1630738702
83214,290830796
83215,202315
83217,763856640
83218,1039366
83220,66535244
83221,2090095043
83223,4782860
83226,5791672654
83227,1019162482
83228,173417026
83232,25502272
83233,74522460
83234,713099448
83235,672114106
83236,611739952
83237,58117972
83238,193715952
83239,85174733
83241,544796920
83243,193687679
83244,2176185652
83245,272684911
83246,336401692
83250,198781337
83251,2495743761
83252,2400547629
83253,2177089049
83254,1250689529
83255,1161875992
83261,54671646
83262,539499855
83263,1047828065
83271,671840844
83272,438599369
83274,237584998
83276,1162533465
83277,26879107
83278,3819972625
83281,106477037
83283,150707451
83285,867906378
83286,188898418
83287,162443868
83301,733506415
83302,1724244412
83311,271236084
83312,333832796
83313,609094899
83314,292555725
83316,678080641
83318,671415132
83320,1502084151
83321,226451483
83322,51425230
83323,710356869
83324,228252586
83325,98367125
83327,2463130415
83328,175096944
83330,306206161
83332,217370448
83333,890467971
83334,206323512
83335,268836458
83336,101571629
83337,607884118
83338,718120966
83340,1447252602
83341,261700479
83342,3200554939
83344,299281828
83346,809502986
83347,548623726
83348,172147666
83349,189832496
83350,796896445
83352,569854780
83353,23242432
83354,49743
83355,300035567
83401,408952780
83402,397083013
83404,69280721
83406,262300733
83414,892136233
83420,1188591847
83421,37935423
83422,348850497
83423,985634376
83424,151720893
83425,267493694
83427,1935761
83428,575009414
83429,1517159816
83431,33228046
83433,2732388
83434,113915531
83435,359082383
83436,242975623
83440,450132209
83442,244168105
83443,846171095
83444,400657109
83445,495415165
83446,180444437
83448,77151122
83449,968778887
83450,250480244
83451,35912949
83452,344364883
83454,919923
83455,300483777
83460,625021
83462,279457538
83463,413782115
83464,2742978885
83465,480964982
83466,754988858
83467,1967473102
83468,420412075
83469,1205398190
83501,713794235
83520,34892601
83522,1099225684
83523,491038040
83524,328277851
83525,2600875990
83526,94804022
83530,933582283
83533,65976161
83535,141030033
83536,571715488
83537,428883674
83539,7305740341
83540,238328524
83541,267032063
83542,199846755
83543,354199973
83544,634807849
83545,116818548
83546,109152673
83547,252541970
83548,71168983
83549,1624774444
83552,224309597
83553,276867023
83554,590187519
83555,534053764
83601,1000505880
83602,47655216
83604,2743953432
83605,72822618
83607,598050693
83610,1040996362
83611,5990189025
83612,1790403391
83615,224499646
83616,277563027
83617,616062391
83619,86402784
83622,691411850
83623,550603928
83624,678241945
83626,16779482
83627,260206899
83628,208964780
83629,481906804
83631,419816361
83632,324760775
83633,438592725
83634,389540070
83636,7182049
83637,1145160463
83638,1078875260
83639,616427673
83641,428768882
83642,106596134
83643,58123776
83644,131416023
83645,1174840462
83646,71812591
83647,3796841989
83648,25980569
83650,4161652679
83651,38639638
83654,652096681
83655,153356803
83656,1163376
83657,405508747
83660,315404941
83661,611093511
83666,25263226
83669,51671924
83670,192545092
83671,2686557196
83672,1600175117
83676,108233906
83677,925252478
83686,238889550
83687,129208105
83702,105770873
83703,22545917
83704,22789114
83705,37338837
83706,19690486
83709,90162644
83712,59678628
83713,17485778
83714,127650815
83716,1351333717
83801,385274059
83802,1426537344
83803,302681537
83804,136386106
83805,2095830965
83806,51548202
83808,482888333
83809,36290535
83810,368416630
83811,481120687
83812,134023262
83813,121254512
83814,554545614
83815,42021131
83821,163539604
83822,87893385
83823,405790654
83824,137191961
83825,2858655
83826,10908197
83827,24983327
83830,149793334
83832,377069190
83833,341089649
83834,257735234
83835,292644119
83836,296177783
83837,179077657
83839,282393658
83840,217917
83841,12873171
83842,55193190
83843,312643121
83844,91212
83845,245377435
83846,122896669
83847,296021916
83848,91224886
83849,50624694
83850,181208628
83851,317776661
83852,3919172
83854,199370568
83855,287752705
83856,930261264
83857,165985985
83858,310815095
83860,420528177
83861,1332996351
83864,1241129197
83866,170614416
83867,11682006
83868,25126174
83869,161769056
83870,185036312
83871,289553122
83872,107387382
83873,536342122
83874,114218035
83876,334997600
84001,58582402
84002,139572281
84003,149997040
84004,75949489
84005,79870577
84006,54185509
84007,119878543
84010,39036414
84013,103700112
84014,14253537
84015,54769384
84017,1236546323
84018,388737653
84020,65267469
84021,1735305775
84022,845044849
84023,402515969
84024,20321263
84025,32063196
84026,111244948
84027,528338595
84028,206992022
84029,880212726
84031,801664994
84032,824629423
84033,136181228
84034,1537326985
84035,1493672716
84036,828047844
84037,48547277
84038,175185078
84039,280157150
84040,28071441
84041,38348103
84042,20818744
84043,81546501
84044,196668531
84045,52855224
84046,337745156
84047,16166039
84049,226378947
84050,975434179
84051,135702653
84052,378869266
84053,146741056
84054,21684537
84055,404006284
84056,24543545
84057,16349627
84058,31914796
84060,73296001
84061,77952062
84062,105479622
84063,854788345
84064,401380911
84065,54012173
84066,435687157
84067,21305787
84069,165901979
84070,18635445
84071,279624682
84072,309609060
84073,44095140
84074,283415519
84075,37064299
84076,46486308
84078,2412637695
84080,90878502
84081,37919622
84082,277475077
84083,5421893075
84084,19989848
84085,252779115
84086,259049253
84087,35368125
84088,24395069
84092,141924751
84093,14046164
84094,13223087
84095,58862235
84096,182027733
84097,15555370
84098,212641790
84101,4712265
84102,4594063
84103,39082615
84104,55015264
84105,7872934
84106,15641079
84107,19430237
84108,178609253
84109,159512216
84111,3713794
84112,2229459
84113,611596
84115,15947145
84116,97453277
84117,14815378
84118,44361298
84119,31371607
84120,26348282
84121,167158012
84123,21291280
84124,15042373
84128,26489343
84144,58280
84180,59013
84301,11365227
84302,150537938
84304,33602643
84305,107823197
84306,45806403
84307,1151350118
84308,63801737
84309,22097978
84310,295971937
84311,18170696
84312,60792707
84313,739318019
84314,20869994
84315,48370634
84316,420262408
84317,565040161
84318,11796634
84319,254308306
84320,115462816
84321,500977865
84324,30824946
84325,97452428
84326,7762426
84327,46580061
84328,150566732
84329,1245948762
84330,74869951
84331,144601557
84332,10825455
84333,62704218
84334,2352653
84335,181654903
84336,728910502
84337,454100086
84338,28613265
84339,146193505
84340,31489503
84341,31818121
84401,77266811
84403,93306838
84404,244872684
84405,46692570
84414,42184001
84501,373590087
84511,1118867763
84512,727257484
84513,29092006
84515,832044125
84516,60772929
84518,171595783
84520,14745169
84521,149636218
84522,142014246
84523,296924420
84525,2826946348
84526,844751998
84528,455528239
84529,3287268
84530,720662692
84531,1480459164
84532,3829194645
84533,3756440691
84534,1134153830
84535,4875961564
84536,1546743287
84537,242598326
84539,104450389
84540,2635960859
84542,17413395
84601,36226454
84604,324485123
84606,29316820
84620,41778294
84621,19168656
84622,50196592
84623,54101932
84624,1270704191
84626,228726083
84627,86385876
84628,53340975
84629,672718021
84630,257304152
84631,428687224
84632,68441719
84633,110111392
84634,109020565
84635,98167377
84636,169711355
84637,346877740
84638,124816966
84639,549963827
84640,91440910
84642,131264832
84643,66781147
84645,224504346
84646,100660406
84647,284226611
84648,401392838
84649,593133522
84651,282283249
84652,30501058
84653,57512635
84654,637156979
84655,118081823
84656,52067399
84657,55046504
84660,361875394
84662,204683424
84663,354297300
84664,44250438
84665,61192414
84667,43581836
84701,699031157
84710,79514365
84711,94375740
84712,538079354
84713,263776943
84714,1029350141
84715,73801333
84716,661152706
84718,76099278
84719,156540986
84720,810387400
84721,659615426
84722,36146830
84723,40617406
84724,10003936
84725,436940628
84726,972215217
84728,870234272
84729,257663263
84730,28750875
84731,200319705
84732,24400071
84733,285553344
84734,2243823201
84735,330388691
84736,22779208
84737,513169442
84738,57337314
84739,71822155
84740,128811007
84741,3509214142
84742,72030536
84743,81513966
84744,99745453
84745,44818260
84746,23976045
84747,174175578
84749,102434133
84750,327499018
84751,774611673
84752,89478483
84753,910247367
84754,164080545
84755,207953303
84756,377468119
84757,132523503
84758,200015269
84759,1290898376
84760,370761531
84761,394302014
84762,580994480
84763,43425123
84764,134651444
84765,24734780
84766,138800305
84767,676026237
84770,135835065
84772,17619996
84773,259819205
84774,107632342
84775,1302844784
84776,25942105
84779,535187536
84780,95181807
84781,185963917
84782,63642836
84783,122200777
84784,36638823
84790,115861517
85003,4795027
85004,5283332
85006,10111561
85007,11873336
85008,27253141
85009,40528880
85012,5692381
85013,9655938
85014,10850927
85015,12676304
85016,23602375
85017,13597676
85018,28897461
85019,9729203
85020,23092782
85021,17494782
85022,24234495
85023,18946776
85024,73166840
85027,36469867
85028,25959070
85029,24801404
85031,10533806
85032,32187228
85033,15814693
85034,29737667
85035,14797711
85037,21236393
85040,26429166
85041,41224177
85042,38930427
85043,49687869
85044,37460375
85045,9406713
85048,51272015
85050,37870278
85051,16490293
85053,13492670
85054,23510074
85083,25504762
85085,66355700
85086,151185885
85087,194169763
85118,412839721
85119,114040443
85120,46325961
85121,190377545
85122,129556205
85123,68979053
85128,427584876
85131,699185825
85132,1565475181
85135,1145805
85137,538825313
85138,192119033
85139,500951525
85140,86861807
85141,108722153
85142,183958712
85143,93126327
85145,57575000
85147,184693098
85172,171150065
85173,96633700
85192,942350410
85193,671136031
85194,196578287
85201,25487245
85202,16609848
85203,24963130
85204,25666015
85205,25351606
85206,24817903
85207,77588937
85208,23399361
85209,28690919
85210,17068997
85212,91865457
85213,25019715
85215,220115624
85224,24250201
85225,33105394
85226,208341364
85233,25554296
85234,30910592
85248,78566529
85249,35846346
85250,24626084
85251,19175205
85253,46763160
85254,35392933
85255,226963858
85256,87682301
85257,17108501
85258,22774790
85259,53070105
85260,37650782
85262,327927136
85263,885282508
85264,560478070
85266,44369664
85268,53663294
85281,34914363
85282,28988458
85283,23101681
85284,20172980
85286,42098845
85295,32767632
85296,29325865
85297,27340444
85298,37057813
85301,24014066
85302,15805548
85303,16405194
85304,14498484
85305,16474613
85306,14559531
85307,32428796
85308,45134552
85309,8850353
85310,23621796
85320,1409477415
85321,3989348500
85322,886861475
85323,48125412
85324,759204665
85325,2151890833
85326,955043452
85328,458970650
85331,291097151
85332,1075303685
85333,1876582581
85334,170692083
85335,26050051
85336,9978724
85337,1476557545
85338,191102533
85339,550765770
85340,78601109
85341,3650841
85342,1216217973
85343,20744278
85344,1122439504
85345,33818727
85346,1613038046
85347,542004276
85348,1146244125
85349,46649196
85350,255585615
85351,28447962
85352,161150055
85353,56181755
85354,1547515661
85355,91181852
85356,428126284
85357,1519375763
85360,1905350328
85361,308389185
85362,187035827
85363,4139454
85364,104891692
85365,3554655621
85367,117502698
85371,459120398
85373,29618958
85374,42175258
85375,47610122
85377,21923594
85379,27911658
85381,17218759
85382,25644272
85383,251861327
85387,140683283
85388,34038887
85390,1529671598
85392,25163736
85395,37179531
85396,213875786
85501,1458735385
85530,1108371218
85531,11144182
85533,3002804989
85534,1148241685
85535,11454239
85536,375511981
85539,147647825
85540,266483176
85541,2028819014
85542,589242492
85543,1548718322
85544,429662370
85545,1058730474
85546,1756661205
85550,1468848580
85551,138948903
85552,62634055
85553,807962760
85554,1968675747
85601,312271497
85602,1938357696
85603,585958125
85605,847556096
85606,371791511
85607,2165583401
85608,4928987
85609,337420384
85610,1153435837
85611,798152137
85613,121532855
85614,351397784
85615,540172139
85616,346763270
85617,572301029
85618,291443726
85619,526048673
85620,2765050
85621,732391382
85622,126361631
85623,898168477
85624,1014308915
85625,655591491
85626,1907854
85627,44673197
85629,596770744
