Zip Code,Inspection Date,Score
78758,4/6/2016,93
78741,4/6/2016,92
78717,4/6/2016,73
78703,4/6/2016,82
78757,4/6/2016,73
78758,4/6/2016,100
78741,4/6/2016,97
78744,4/6/2016,89
78704,4/6/2016,97
78759,4/6/2016,90
78724,4/6/2016,91
78701,4/6/2016,98
78753,4/6/2016,72
78751,4/6/2016,88
78703,4/6/2016,90
78741,4/6/2016,85
78758,4/6/2016,85
78724,4/6/2016,100
78731,4/6/2016,99
78717,4/6/2016,73
78703,4/6/2016,96
78719,4/7/2016,80
78748,4/7/2016,85
78759,4/7/2016,82
78745,4/7/2016,90
78734,4/7/2016,100
78703,4/7/2016,100
78751,4/7/2016,85
78744,4/7/2016,94
78753,4/7/2016,87
78722,4/7/2016,100
78748,4/7/2016,97
78758,4/7/2016,100
78759,4/7/2016,99
78750,4/7/2016,93
78745,4/7/2016,92
78704,4/7/2016,94
78752,4/7/2016,72
78722,4/7/2016,92
78702,4/7/2016,88
78759,4/7/2016,100
78701,4/7/2016,88
78758,4/7/2016,94
78757,4/7/2016,100
78701,4/7/2016,96
78746,4/7/2016,95
78744,4/7/2016,90
78701,4/7/2016,96
78745,4/7/2016,96
78759,4/7/2016,88
78719,4/7/2016,88
78746,4/7/2016,96
78757,4/7/2016,83
78748,4/7/2016,93
78731,4/7/2016,100
78752,4/7/2016,96
78723,4/7/2016,94
78702,4/7/2016,85
78753,4/7/2016,96
78701,4/7/2016,74
78741,4/7/2016,70
78703,4/7/2016,99
78758,4/8/2016,89
78729,4/8/2016,91
78751,4/8/2016,97
78759,4/8/2016,94
78751,4/8/2016,81
78751,4/8/2016,85
78722,4/8/2016,98
78759,4/8/2016,95
78748,4/8/2016,97
78705,4/8/2016,97
78744,4/8/2016,100
78704,4/8/2016,97
78759,4/8/2016,96
78701,4/8/2016,93
78754,4/8/2016,86
78746,4/8/2016,92
78753,4/8/2016,97
78753,4/8/2016,97
78722,4/8/2016,100
78758,4/8/2016,88
78704,4/8/2016,90
78748,4/8/2016,99
78758,4/8/2016,93
78751,4/8/2016,93
78752,4/8/2016,86
78704,4/8/2016,97
78704,4/8/2016,98
78741,4/8/2016,74
78759,4/8/2016,87
78741,4/8/2016,92
78729,4/8/2016,90
78748,4/8/2016,98
78724,4/8/2016,91
78748,4/8/2016,96
78704,4/8/2016,88
78758,4/8/2016,80
78701,4/8/2016,90
78722,4/8/2016,97
78723,4/8/2016,85
78741,4/8/2016,88
78748,4/11/2016,100
78752,4/11/2016,100
78759,4/11/2016,92
78753,4/11/2016,96
78750,4/11/2016,93
78702,4/11/2016,95
78704,4/11/2016,81
78752,4/11/2016,94
78741,4/11/2016,50
78703,4/11/2016,92
78701,4/11/2016,86
78701,4/11/2016,70
78701,4/11/2016,85
78741,4/11/2016,78
78751,4/11/2016,100
78748,4/11/2016,89
78701,4/11/2016,95
78701,4/11/2016,94
78701,4/11/2016,89
78703,4/11/2016,86
78727,4/11/2016,95
78727,4/11/2016,100
78741,4/11/2016,93
78746,4/11/2016,92
78759,4/11/2016,91
78701,4/11/2016,89
78744,4/11/2016,95
78722,4/11/2016,96
78705,4/11/2016,93
78758,4/11/2016,80
78734,4/11/2016,93
78746,4/11/2016,93
78749,4/11/2016,94
78751,4/11/2016,91
78704,4/12/2016,90
78748,4/12/2016,82
78759,4/12/2016,94
78702,4/12/2016,89
78734,4/12/2016,90
78721,4/12/2016,84
78701,4/12/2016,100
78728,4/12/2016,97
78734,4/12/2016,92
78745,4/12/2016,100
78758,4/12/2016,91
78748,4/12/2016,82
78701,4/12/2016,71
78741,4/12/2016,97
78748,4/12/2016,97
78745,4/12/2016,85
78613,4/12/2016,90
78748,4/12/2016,100
78753,4/12/2016,88
78728,4/12/2016,97
78734,4/12/2016,94
78745,4/12/2016,80
78701,4/12/2016,83
78703,4/12/2016,93
78757,4/12/2016,97
78757,4/12/2016,88
78704,4/12/2016,92
78705,4/12/2016,97
78726,4/12/2016,90
78660,4/12/2016,85
78753,4/12/2016,88
78757,4/12/2016,97
78722,4/12/2016,100
78759,4/12/2016,90
78758,4/12/2016,91
78745,4/12/2016,87
78719,4/12/2016,89
78759,4/12/2016,92
78701,4/12/2016,84
78748,4/12/2016,86
78759,4/12/2016,100
78744,4/12/2016,96
78757,4/12/2016,91
78753,4/12/2016,88
78749,4/12/2016,96
78704,4/12/2016,90
78722,4/12/2016,100
78751,4/13/2016,93
78758,4/13/2016,89
78741,4/13/2016,89
78754,4/13/2016,91
78759,4/13/2016,92
78753,4/13/2016,84
78703,4/13/2016,97
78704,4/13/2016,92
78748,4/13/2016,97
78751,4/13/2016,100
78744,4/13/2016,91
78702,4/13/2016,89
78701,4/13/2016,80
78757,4/13/2016,93
78745,4/13/2016,95
78753,4/13/2016,93
78703,4/13/2016,93
78702,4/13/2016,90
78758,4/13/2016,100
78745,4/13/2016,95
78703,4/13/2016,88
78704,4/13/2016,90
78748,4/13/2016,100
78752,4/13/2016,100
78701,4/13/2016,85
78751,4/13/2016,83
78703,4/13/2016,79
78660,4/13/2016,89
78753,4/13/2016,97
78719,4/13/2016,93
78704,4/13/2016,92
78745,4/14/2016,82
78701,4/14/2016,93
78758,4/14/2016,83
78758,4/14/2016,93
78751,4/14/2016,97
78734,4/14/2016,78
78759,4/14/2016,100
78751,4/14/2016,97
78613,4/14/2016,88
78721,4/14/2016,84
78749,4/14/2016,94
78748,4/14/2016,100
78722,4/14/2016,100
78726,4/14/2016,88
78759,4/14/2016,79
78759,4/14/2016,97
78705,4/14/2016,100
78701,4/14/2016,89
78701,4/14/2016,75
78753,4/14/2016,97
78704,4/14/2016,87
78613,4/14/2016,80
78704,4/14/2016,100
78701,4/14/2016,92
78660,4/14/2016,90
78759,4/14/2016,97
78751,4/14/2016,93
78701,4/14/2016,89
78729,4/14/2016,95
78703,4/14/2016,90
78721,4/14/2016,89
78758,4/14/2016,96
78745,4/14/2016,87
78748,4/14/2016,96
78752,4/14/2016,98
78722,4/14/2016,95
78744,4/15/2016,100
78704,4/15/2016,75
78701,4/15/2016,90
78704,4/15/2016,97
78704,4/15/2016,85
78759,4/15/2016,79
78758,4/15/2016,78
78721,4/15/2016,92
78753,4/15/2016,95
78745,4/15/2016,78
78745,4/15/2016,86
78704,4/15/2016,96
78705,4/15/2016,85
78705,4/15/2016,96
78721,4/15/2016,88
78701,4/15/2016,94
78704,4/15/2016,92
78759,4/15/2016,88
78727,4/15/2016,84
78758,4/15/2016,88
78704,4/15/2016,98
78759,4/15/2016,90
78757,4/15/2016,91
78741,4/15/2016,72
78748,4/15/2016,100
78753,4/15/2016,71
78722,4/15/2016,97
78759,4/15/2016,93
78701,4/15/2016,88
78758,4/18/2016,89
78660,4/18/2016,76
78741,4/18/2016,84
78701,4/18/2016,96
78748,4/18/2016,100
78722,4/18/2016,100
78703,4/18/2016,86
78721,4/18/2016,90
78728,4/18/2016,97
78753,4/18/2016,90
78729,4/18/2016,92
78749,4/18/2016,89
78705,4/18/2016,94
78701,4/18/2016,97
78703,4/18/2016,95
78758,4/18/2016,93
78744,4/18/2016,98
78752,4/18/2016,86
78745,4/18/2016,100
78719,4/18/2016,87
78701,4/18/2016,76
78745,4/18/2016,100
78704,4/18/2016,93
78701,4/18/2016,88
78701,4/18/2016,86
78748,4/19/2016,92
78734,4/19/2016,100
78753,4/19/2016,100
78748,4/19/2016,94
78751,4/19/2016,97
78703,4/19/2016,90
78702,4/19/2016,97
78701,4/19/2016,81
78701,4/19/2016,88
78751,4/19/2016,95
78701,4/19/2016,95
78705,4/19/2016,96
78746,4/19/2016,96
78745,4/19/2016,58
78753,4/19/2016,85
78701,4/19/2016,90
78745,4/19/2016,95
78748,4/19/2016,89
78745,4/19/2016,94
78758,4/19/2016,100
78751,4/19/2016,80
78721,4/19/2016,78
78753,4/19/2016,99
78660,4/19/2016,97
78701,4/19/2016,97
78721,4/19/2016,93
78701,4/19/2016,83
78745,4/19/2016,70
78660,4/19/2016,97
78703,4/19/2016,100
78705,4/19/2016,89
78701,4/19/2016,94
78751,4/19/2016,95
78704,4/19/2016,66
78701,4/19/2016,82
78704,4/19/2016,92
78701,4/19/2016,94
78737,4/19/2016,96
78701,4/19/2016,84
78701,4/19/2016,94
78704,4/19/2016,82
78746,4/19/2016,96
78704,4/19/2016,95
78757,4/19/2016,90
78705,4/19/2016,93
78748,4/19/2016,94
78744,4/19/2016,90
78701,4/19/2016,86
78701,4/20/2016,89
78722,4/20/2016,98
78753,4/20/2016,93
78751,4/20/2016,100
78757,4/20/2016,89
78751,4/20/2016,97
78705,4/20/2016,97
78748,4/20/2016,93
78751,4/20/2016,89
78701,4/20/2016,82
78701,4/20/2016,78
78727,4/20/2016,99
78758,4/20/2016,91
78751,4/20/2016,93
78704,4/20/2016,99
78759,4/20/2016,95
78701,4/20/2016,77
78704,4/20/2016,97
78701,4/20/2016,97
78704,4/20/2016,100
78748,4/20/2016,92
78745,4/20/2016,78
78701,4/20/2016,80
78701,4/20/2016,96
78753,4/20/2016,94
78759,4/20/2016,90
78704,4/20/2016,97
78749,4/20/2016,97
78753,4/20/2016,89
78741,4/20/2016,94
78759,4/20/2016,96
78734,4/20/2016,100
78701,4/20/2016,97
78704,4/20/2016,96
78751,4/20/2016,91
78701,4/20/2016,87
78704,4/20/2016,90
78722,4/20/2016,100
78759,4/20/2016,85
78702,4/20/2016,93
78751,4/21/2016,69
78721,4/21/2016,89
78752,4/21/2016,92
78748,4/21/2016,85
78660,4/21/2016,80
78759,4/21/2016,100
78759,4/21/2016,97
78744,4/21/2016,93
78721,4/21/2016,82
78701,4/21/2016,100
78751,4/21/2016,86
78757,4/21/2016,86
78703,4/21/2016,87
78758,4/21/2016,86
78722,4/21/2016,98
78728,4/21/2016,97
78758,4/21/2016,96
78753,4/21/2016,93
78759,4/21/2016,97
78727,4/21/2016,95
78719,4/21/2016,73
78705,4/21/2016,92
78701,4/21/2016,94
78701,4/21/2016,84
78727,4/21/2016,100
78702,4/21/2016,100
78704,4/21/2016,97
78746,4/21/2016,95
78758,4/21/2016,96
78757,4/21/2016,79
78722,4/21/2016,100
78749,4/22/2016,97
78722,4/22/2016,100
78613,4/22/2016,99
78758,4/22/2016,97
78741,4/22/2016,63
78737,4/22/2016,86
78704,4/22/2016,88
78704,4/22/2016,99
78723,4/22/2016,92
78701,4/22/2016,91
78704,4/22/2016,99
78758,4/22/2016,96
78758,4/22/2016,91
78701,4/22/2016,81
78613,4/22/2016,100
78758,4/22/2016,76
78719,4/22/2016,66
78750,4/22/2016,80
78752,4/22/2016,93
78753,4/22/2016,94
78758,4/22/2016,95
78701,4/22/2016,79
78734,4/22/2016,100
78729,4/22/2016,92
78741,4/22/2016,90
78749,4/25/2016,97
78752,4/25/2016,94
78746,4/25/2016,97
78703,4/25/2016,72
78726,4/25/2016,94
78758,4/25/2016,100
78702,4/25/2016,73
78754,4/25/2016,93
78719,4/25/2016,81
78701,4/25/2016,92
78750,4/25/2016,86
78752,4/25/2016,97
78753,4/25/2016,90
78748,4/25/2016,100
78701,4/25/2016,82
78751,4/25/2016,90
78727,4/25/2016,92
78757,4/25/2016,100
78752,4/25/2016,80
78753,4/25/2016,75
78717,4/25/2016,97
78749,4/25/2016,98
78745,4/25/2016,82
78753,4/25/2016,81
78732,4/25/2016,78
78705,4/25/2016,88
78739,4/25/2016,100
78745,4/25/2016,85
78723,4/25/2016,89
78723,4/25/2016,94
78758,4/26/2016,89
78752,4/26/2016,90
78702,4/26/2016,93
78705,4/26/2016,100
78745,4/26/2016,100
78759,4/26/2016,97
78745,4/26/2016,99
78753,4/26/2016,80
78734,4/26/2016,93
78753,4/26/2016,96
78705,4/26/2016,86
78701,4/26/2016,92
78704,4/26/2016,74
78751,4/26/2016,100
78728,4/26/2016,89
78753,4/26/2016,71
78731,4/26/2016,96
78757,4/26/2016,80
78702,4/26/2016,87
78753,4/26/2016,87
78752,4/26/2016,88
78723,4/26/2016,97
78701,4/26/2016,90
78741,4/26/2016,96
78758,4/26/2016,91
78728,4/26/2016,91
78728,4/26/2016,97
78744,4/26/2016,98
78717,4/26/2016,95
78731,4/26/2016,100
78734,4/27/2016,93
78701,4/27/2016,77
78731,4/27/2016,100
78704,4/27/2016,87
78757,4/27/2016,94
78749,4/27/2016,97
78738,4/27/2016,97
78701,4/27/2016,70
78723,4/27/2016,84
78734,4/27/2016,100
78705,4/27/2016,100
78741,4/27/2016,91
78724,4/27/2016,95
78731,4/28/2016,93
78701,4/28/2016,75
78734,4/28/2016,91
78702,4/28/2016,85
78758,4/28/2016,100
78660,4/28/2016,81
78702,4/28/2016,100
78701,4/28/2016,94
78738,4/28/2016,100
78717,4/28/2016,96
78749,4/28/2016,91
78702,4/28/2016,91
78757,4/28/2016,73
78705,4/28/2016,94
78749,4/28/2016,83
78701,4/28/2016,87
78705,4/28/2016,59
78734,4/28/2016,78
78744,4/28/2016,100
78759,4/28/2016,74
78660,4/28/2016,93
78744,4/28/2016,97
78701,4/28/2016,87
78758,4/28/2016,87
78703,4/28/2016,97
78721,4/28/2016,87
78756,4/28/2016,100
78753,4/28/2016,81
78705,4/28/2016,84
78758,4/28/2016,84
78660,4/28/2016,77
78751,4/28/2016,80
78705,4/28/2016,74
78745,4/28/2016,70
78753,4/28/2016,86
78757,4/29/2016,95
78731,4/29/2016,89
78704,4/29/2016,97
78702,4/29/2016,90
78745,4/29/2016,96
78745,4/29/2016,80
78744,4/29/2016,100
78705,4/29/2016,100
78705,4/29/2016,75
78759,4/29/2016,87
78753,4/29/2016,86
78757,4/29/2016,97
78756,4/29/2016,96
78752,4/29/2016,81
78721,4/29/2016,94
78748,4/29/2016,100
78744,4/29/2016,96
78753,4/29/2016,85
78705,4/29/2016,97
78701,4/29/2016,83
78701,4/29/2016,91
78721,4/29/2016,90
78759,4/29/2016,100
78728,4/29/2016,100
78753,4/29/2016,76
78731,4/29/2016,100
78759,4/29/2016,100
78732,4/29/2016,76
78739,4/29/2016,100
78756,4/29/2016,97
78751,4/29/2016,81
78745,5/2/2016,96
78734,5/2/2016,88
78705,5/2/2016,100
78745,5/2/2016,79
78753,5/2/2016,89
78705,5/2/2016,90
78703,5/2/2016,95
78717,5/2/2016,96
78745,5/2/2016,90
78723,5/2/2016,93
78752,5/2/2016,97
78702,5/2/2016,100
78705,5/2/2016,86
78660,5/2/2016,100
78705,5/2/2016,96
78757,5/2/2016,93
78741,5/2/2016,94
78745,5/2/2016,78
78758,5/2/2016,97
78753,5/2/2016,75
78705,5/2/2016,54
78721,5/2/2016,97
78702,5/2/2016,97
78758,5/2/2016,97
78751,5/2/2016,93
78702,5/2/2016,91
78759,5/2/2016,100
78705,5/2/2016,100
78705,5/2/2016,70
78748,5/2/2016,88
78749,5/2/2016,97
78753,5/2/2016,72
78705,5/2/2016,79
78704,5/2/2016,88
78701,5/2/2016,88
78728,5/2/2016,80
78744,5/2/2016,100
78704,5/2/2016,90
78748,5/2/2016,91
78745,5/2/2016,95
78753,5/3/2016,92
78758,5/3/2016,100
78749,5/3/2016,89
78701,5/3/2016,97
78732,5/3/2016,77
78734,5/3/2016,75
78731,5/3/2016,96
78728,5/3/2016,97
78757,5/3/2016,65
78759,5/3/2016,96
78731,5/3/2016,86
78753,5/3/2016,85
78745,5/3/2016,93
78728,5/3/2016,91
78749,5/3/2016,100
78758,5/3/2016,94
78704,5/3/2016,100
78724,5/3/2016,99
78727,5/3/2016,94
78704,5/3/2016,92
78738,5/3/2016,100
78705,5/3/2016,86
78701,5/3/2016,90
78753,5/3/2016,81
78705,5/3/2016,88
78717,5/3/2016,97
78705,5/3/2016,54
78723,5/3/2016,91
78744,5/3/2016,100
78704,5/3/2016,88
78701,5/3/2016,76
78739,5/3/2016,100
78745,5/3/2016,97
78705,5/3/2016,86
78702,5/3/2016,95
78728,5/3/2016,91
78731,5/4/2016,96
78705,5/4/2016,86
78703,5/4/2016,85
78759,5/4/2016,100
78757,5/4/2016,90
78701,5/4/2016,83
78758,5/4/2016,81
78734,5/4/2016,96
78757,5/4/2016,94
78660,5/4/2016,96
78721,5/4/2016,82
78752,5/4/2016,80
78701,5/4/2016,85
78759,5/4/2016,100
78753,5/4/2016,89
78731,5/4/2016,90
78717,5/4/2016,87
78745,5/4/2016,90
78758,5/4/2016,81
78731,5/4/2016,87
78723,5/4/2016,96
78731,5/4/2016,94
78701,5/4/2016,83
78717,5/4/2016,90
78757,5/4/2016,73
78701,5/4/2016,89
78759,5/4/2016,100
78753,5/4/2016,87
78660,5/4/2016,82
78749,5/4/2016,100
78745,5/4/2016,95
78753,5/4/2016,84
78734,5/4/2016,86
78701,5/4/2016,89
78749,5/4/2016,100
78757,5/4/2016,100
78723,5/4/2016,91
78753,5/4/2016,94
78751,5/4/2016,72
78731,5/4/2016,100
78751,5/4/2016,82
78660,5/4/2016,98
78758,5/4/2016,70
78759,5/4/2016,82
78717,5/4/2016,100
78705,5/4/2016,86
78745,5/4/2016,86
78703,5/4/2016,91
78758,5/4/2016,80
78749,5/5/2016,100
78753,5/5/2016,93
78757,5/5/2016,74
78758,5/5/2016,73
78701,5/5/2016,81
78753,5/5/2016,92
78752,5/5/2016,63
78731,5/5/2016,75
78732,5/5/2016,84
78752,5/5/2016,97
78759,5/5/2016,95
78731,5/5/2016,94
78749,5/5/2016,89
78732,5/5/2016,76
78745,5/5/2016,92
78724,5/5/2016,94
78734,5/5/2016,89
78717,5/5/2016,100
78739,5/5/2016,100
78734,5/5/2016,87
78727,5/5/2016,94
78753,5/5/2016,90
78758,5/5/2016,86
78705,5/5/2016,93
78723,5/5/2016,98
78749,5/5/2016,97
78758,5/5/2016,84
78758,5/5/2016,91
78752,5/5/2016,84
78728,5/5/2016,93
78660,5/5/2016,97
78752,5/5/2016,89
78758,5/5/2016,88
78752,5/5/2016,88
78741,5/5/2016,89
78749,5/5/2016,97
78759,5/5/2016,94
78741,5/5/2016,97
78728,5/5/2016,97
78724,5/5/2016,100
78705,5/5/2016,100
78753,5/5/2016,89
78741,5/5/2016,89
78739,5/6/2016,100
78732,5/6/2016,77
78744,5/6/2016,97
78752,5/6/2016,71
78759,5/6/2016,81
78758,5/6/2016,75
78759,5/6/2016,100
78757,5/6/2016,70
78758,5/6/2016,98
78702,5/6/2016,91
78727,5/6/2016,100
78744,5/6/2016,100
78749,5/6/2016,97
78717,5/6/2016,99
78758,5/6/2016,88
78731,5/6/2016,97
78705,5/6/2016,99
78717,5/6/2016,100
78705,5/6/2016,88
78758,5/6/2016,81
78745,5/6/2016,87
78704,5/6/2016,84
78753,5/6/2016,82
78759,5/6/2016,91
78751,5/6/2016,91
78741,5/6/2016,82
78758,5/6/2016,84
78749,5/6/2016,86
78731,5/9/2016,97
78727,5/9/2016,95
78745,5/9/2016,97
78758,5/9/2016,93
78749,5/9/2016,83
78705,5/9/2016,100
78724,5/9/2016,88
78705,5/9/2016,93
78701,5/9/2016,82
78731,5/9/2016,96
78660,5/9/2016,97
78753,5/9/2016,87
78758,5/9/2016,89
78753,5/9/2016,72
78752,5/9/2016,78
78724,5/9/2016,100
78745,5/9/2016,87
78701,5/9/2016,86
78701,5/9/2016,89
78728,5/9/2016,100
78748,5/9/2016,97
78701,5/9/2016,87
78753,5/9/2016,84
78753,5/9/2016,91
78741,5/9/2016,96
78728,5/9/2016,98
78749,5/9/2016,87
78756,5/9/2016,88
78705,5/9/2016,100
78705,5/9/2016,96
78705,5/9/2016,97
78703,5/9/2016,93
78731,5/9/2016,89
78751,5/10/2016,82
78705,5/10/2016,83
78745,5/10/2016,85
78701,5/10/2016,89
78717,5/10/2016,94
78759,5/10/2016,100
78758,5/10/2016,96
78702,5/10/2016,98
78705,5/10/2016,85
78705,5/10/2016,90
78757,5/10/2016,72
78732,5/10/2016,85
78745,5/10/2016,99
78723,5/10/2016,89
78702,5/10/2016,79
78701,5/10/2016,86
78702,5/10/2016,73
78741,5/10/2016,90
78705,5/10/2016,100
78717,5/10/2016,97
78703,5/10/2016,94
78731,5/10/2016,90
78757,5/10/2016,73
78744,5/10/2016,94
78705,5/10/2016,100
78704,5/10/2016,97
78701,5/10/2016,87
78748,5/10/2016,100
78745,5/10/2016,81
78731,5/10/2016,97
78745,5/10/2016,100
78702,5/10/2016,90
78758,5/10/2016,61
78727,5/10/2016,94
78731,5/10/2016,91
78758,5/10/2016,95
78723,5/10/2016,100
78738,5/10/2016,100
78745,5/10/2016,90
78751,5/10/2016,82
78744,5/10/2016,100
78731,5/10/2016,82
78758,5/10/2016,85
78705,5/10/2016,94
78749,5/10/2016,96
78705,5/10/2016,94
78702,5/10/2016,100
78751,5/10/2016,90
78701,5/10/2016,84
78759,5/10/2016,99
78660,5/10/2016,100
78705,5/10/2016,100
78731,5/10/2016,81
78739,5/10/2016,100
78758,5/10/2016,92
78705,5/11/2016,90
78751,5/11/2016,86
78758,5/11/2016,97
78748,5/11/2016,100
78721,5/11/2016,89
78705,5/11/2016,92
78758,5/11/2016,97
78744,5/11/2016,95
78745,5/11/2016,98
78753,5/11/2016,86
78749,5/11/2016,84
78613,5/11/2016,96
78723,5/11/2016,85
78733,5/11/2016,78
78750,5/11/2016,88
78704,5/11/2016,89
78734,5/11/2016,97
78741,5/11/2016,93
78734,5/11/2016,94
78723,5/11/2016,84
78738,5/11/2016,100
78745,5/11/2016,78
78741,5/11/2016,84
78669,5/11/2016,100
78701,5/11/2016,84
78723,5/11/2016,87
78669,5/11/2016,100
78744,5/12/2016,79
78757,5/12/2016,97
78734,5/12/2016,100
78731,5/12/2016,95
78738,5/12/2016,98
78749,5/12/2016,89
78757,5/12/2016,90
78732,5/12/2016,75
78723,5/12/2016,67
78759,5/12/2016,81
78734,5/12/2016,100
78702,5/12/2016,78
78702,5/12/2016,85
78759,5/12/2016,93
78705,5/12/2016,100
78702,5/12/2016,72
78669,5/12/2016,93
78703,5/12/2016,93
78753,5/12/2016,75
78741,5/12/2016,72
78759,5/12/2016,100
78752,5/12/2016,93
78758,5/12/2016,97
78757,5/12/2016,85
78741,5/12/2016,86
78738,5/12/2016,100
78753,5/12/2016,87
78705,5/12/2016,84
78758,5/12/2016,94
78749,5/12/2016,100
78702,5/12/2016,92
78751,5/12/2016,94
78705,5/12/2016,100
78744,5/12/2016,84
78701,5/12/2016,72
78752,5/12/2016,97
78757,5/12/2016,90
78758,5/12/2016,82
78669,5/12/2016,100
78758,5/12/2016,89
78753,5/12/2016,98
78703,5/12/2016,89
78734,5/13/2016,88
78751,5/13/2016,94
78702,5/13/2016,98
78669,5/13/2016,100
78702,5/13/2016,76
78702,5/13/2016,86
78702,5/13/2016,86
78752,5/13/2016,85
78759,5/13/2016,79
78734,5/13/2016,97
78732,5/13/2016,95
78752,5/13/2016,87
78704,5/13/2016,97
78731,5/13/2016,90
78613,5/13/2016,96
78741,5/13/2016,93
78734,5/13/2016,90
78705,5/13/2016,100
78758,5/13/2016,82
78723,5/13/2016,90
78757,5/13/2016,84
78734,5/13/2016,80
78738,5/13/2016,99
78734,5/13/2016,100
78758,5/13/2016,91
78731,5/13/2016,94
78702,5/13/2016,53
78749,5/14/2016,97
78734,5/16/2016,75
78701,5/16/2016,90
78757,5/16/2016,95
78757,5/16/2016,97
78734,5/16/2016,93
78749,5/16/2016,96
78744,5/16/2016,85
78705,5/16/2016,96
78702,5/16/2016,82
78741,5/16/2016,72
78734,5/16/2016,97
78758,5/16/2016,93
78745,5/16/2016,83
78752,5/16/2016,87
78723,5/16/2016,89
78753,5/16/2016,90
78738,5/16/2016,100
78652,5/16/2016,96
78732,5/16/2016,97
78702,5/16/2016,73
78751,5/16/2016,91
78703,5/16/2016,90
78724,5/16/2016,93
78723,5/16/2016,68
78652,5/16/2016,97
78732,5/16/2016,100
78742,5/16/2016,94
78757,5/16/2016,94
78734,5/16/2016,93
78701,5/16/2016,83
78752,5/16/2016,82
78758,5/16/2016,88
78738,5/16/2016,100
78705,5/16/2016,97
78741,5/16/2016,83
78738,5/16/2016,100
78734,5/16/2016,100
78732,5/17/2016,100
78749,5/17/2016,96
78723,5/17/2016,88
78757,5/17/2016,94
78758,5/17/2016,100
78749,5/17/2016,97
78732,5/17/2016,100
78758,5/17/2016,83
78748,5/17/2016,100
78757,5/17/2016,92
78738,5/17/2016,100
78758,5/17/2016,86
78738,5/17/2016,100
78752,5/17/2016,82
78717,5/17/2016,84
78758,5/17/2016,88
78660,5/17/2016,100
78753,5/17/2016,87
78741,5/17/2016,100
78702,5/17/2016,93
78758,5/17/2016,82
78744,5/17/2016,92
78702,5/17/2016,77
78734,5/17/2016,93
78753,5/17/2016,87
78753,5/17/2016,91
78741,5/17/2016,83
78738,5/17/2016,100
78745,5/17/2016,78
78742,5/17/2016,90
78731,5/17/2016,100
78734,5/17/2016,100
78735,5/17/2016,98
78752,5/17/2016,97
78759,5/17/2016,93
78758,5/17/2016,70
78759,5/17/2016,85
78753,5/17/2016,85
78753,5/17/2016,95
78752,5/17/2016,82
78758,5/17/2016,82
78669,5/17/2016,100
78741,5/17/2016,81
78738,5/17/2016,88
78748,5/18/2016,78
78701,5/18/2016,78
78752,5/18/2016,82
78724,5/18/2016,93
78732,5/18/2016,93
78734,5/18/2016,100
78704,5/18/2016,98
78758,5/18/2016,72
78756,5/18/2016,77
78744,5/18/2016,93
78741,5/18/2016,84
78734,5/18/2016,100
78652,5/18/2016,94
78757,5/18/2016,92
78757,5/18/2016,76
78704,5/18/2016,95
78723,5/18/2016,82
78748,5/18/2016,97
78752,5/18/2016,75
78744,5/18/2016,83
78745,5/18/2016,81
78741,5/18/2016,97
78732,5/18/2016,100
78758,5/18/2016,84
78703,5/18/2016,97
78735,5/18/2016,97
78734,5/18/2016,89
78734,5/18/2016,100
78731,5/18/2016,97
78735,5/18/2016,96
78753,5/18/2016,78
78758,5/18/2016,100
78704,5/18/2016,77
78757,5/18/2016,81
78742,5/18/2016,85
78757,5/18/2016,97
78741,5/18/2016,79
78757,5/19/2016,100
78732,5/19/2016,91
78734,5/19/2016,89
78757,5/19/2016,53
78734,5/19/2016,88
78701,5/19/2016,82
78758,5/19/2016,77
78702,5/19/2016,84
78758,5/19/2016,97
78734,5/19/2016,100
78744,5/19/2016,72
78753,5/19/2016,74
78732,5/19/2016,96
78734,5/19/2016,97
78705,5/19/2016,93
78759,5/19/2016,97
78748,5/19/2016,96
78752,5/19/2016,85
78701,5/19/2016,97
78745,5/19/2016,90
78723,5/19/2016,94
78733,5/19/2016,81
78702,5/19/2016,88
78752,5/19/2016,81
78745,5/20/2016,86
78752,5/20/2016,84
78759,5/20/2016,93
78759,5/20/2016,89
78669,5/20/2016,89
78753,5/20/2016,97
78758,5/20/2016,93
78669,5/20/2016,93
78746,5/20/2016,100
78756,5/20/2016,88
78753,5/20/2016,94
78731,5/20/2016,97
78744,5/20/2016,75
78757,5/20/2016,87
78758,5/20/2016,95
78746,5/20/2016,84
78703,5/20/2016,95
78746,5/20/2016,84
78734,5/20/2016,79
78704,5/20/2016,93
78753,5/20/2016,72
78702,5/20/2016,82
78734,5/20/2016,100
78731,5/20/2016,97
78738,5/20/2016,89
78745,5/20/2016,99
78748,5/23/2016,94
78748,5/23/2016,92
78744,5/23/2016,95
78745,5/23/2016,75
78753,5/23/2016,90
78734,5/23/2016,91
78703,5/23/2016,100
78701,5/23/2016,97
78757,5/23/2016,86
78703,5/23/2016,94
78703,5/23/2016,100
78752,5/23/2016,70
78734,5/23/2016,98
78758,5/23/2016,85
78758,5/23/2016,85
78732,5/23/2016,98
78705,5/23/2016,100
78734,5/23/2016,96
78705,5/23/2016,87
78702,5/23/2016,80
78703,5/23/2016,90
78701,5/23/2016,91
78752,5/23/2016,94
78731,5/24/2016,94
78752,5/24/2016,81
78734,5/24/2016,92
78617,5/24/2016,75
78753,5/24/2016,79
78617,5/24/2016,90
