Score,ZIP
100,78734
100,78734
100,78734
93,78734
93,78734
100,78734
91,78734
78,78734
88,78734
75,78734
96,78734
86,78734
89,78734
87,78734
97,78734
94,78734
100,78734
100,78734
88,78734
97,78734
90,78734
80,78734
100,78734
75,78734
93,78734
97,78734
93,78734
100,78734
93,78734
100,78734
100,78734
100,78734
89,78734
100,78734
89,78734
88,78734
100,78734
97,78734
79,78734
100,78734
91,78734
98,78734
96,78734
92,78734
84,78734
97,78734
100,78734
100,78734
91,78734
81,78734
79,78734
100,78734
88,78734
97,78734
100,78734
88,78734
95,78734
95,78734
100,78734
97,78734
97,78734
100,78734
100,78734
96,78734
100,78734
93,78734
93,78734
97,78734
99,78734
98,78734
92,78734
96,78734
100,78734
100,78734
98,78734
97,78734
94,78734
100,78734
89,78734
82,78734
100,78734
92,78734
100,78734
89,78734
96,78734
97,78734
84,78734
97,78734
100,78734
83,78734
93,78734
97,78734
91,78734
98,78734
100,78734
91,78734
88,78734
82,78734
94,78734
93,78734
95,78734
85,78734
93,78734
97,78734
70,78734
71,78734
88,78734
87,78735
99,78735
100,78735
92,78735
93,78735
100,78735
88,78735
100,78735
97,78735
100,78735
92,78735
100,78735
93,78735
100,78735
97,78735
77,78735
100,78735
88,78735
94,78735
94,78735
81,78735
94,78735
85,78735
83,78735
83,78735
90,78735
87,78735
97,78735
98,78735
94,78735
100,78735
100,78735
96,78735
100,78735
96,78735
98,78735
95,78735
91,78735
100,78735
99,78735
94,78735
94,78735
96,78735
97,78735
100,78735
95,78735
96,78735
91,78735
100,78735
87,78735
88,78735
100,78735
98,78735
84,78735
98,78735
100,78735
95,78735
90,78735
92,78735
92,78735
97,78735
84,78735
79,78735
84,78735
89,78735
89,78735
89,78735
95,78735
97,78735
93,78735
97,78735
97,78735
95,78735
100,78735
100,78735
100,78735
99,78735
100,78735
90,78735
89,78735
97,78735
91,78735
92,78735
89,78735
89,78735
82,78735
91,78735
89,78735
85,78735
83,78735
91,78735
93,78735
93,78735
93,78735
92,78735
78,78735
88,78735
100,78735
81,78735
94,78735
87,78735
96,78735
92,78735
93,78735
89,78735
89,78735
81,78735
82,78735
87,78735
84,78735
85,78735
97,78735
97,78735
84,78735
85,78735
94,78735
89,78735
97,78735
100,78735
97,78735
100,78735
100,78735
91,78735
88,78735
90,78735
96,78735
90,78735
89,78735
84,78735
62,78735
92,78735
76,78735
94,78735
86,78735
91,78735
76,78735
81,78735
83,78735
88,78735
90,78735
88,78735
93,78735
93,78735
83,78735
74,78735
88,78735
93,78735
96,78735
100,78735
95,78735
100,78735
86,78735
76,78735
54,78735
92,78735
81,78735
87,78735
74,78735
71,78735
82,78735
72,78735
85,78735
75,78735
75,78735
88,78735
88,78735
87,78735
86,78735
71,78735
100,78735
97,78735
100,78735
97,78735
100,78735
100,78735
98,78735
91,78735
100,78735
86,78735
91,78735
100,78735
90,78735
97,78735
97,78735
97,78735
96,78735
98,78735
97,78735
100,78735
93,78735
95,78735
97,78735
94,78735
77,78735
89,78735
78,78735
97,78735
88,78735
74,78735
93,78735
95,78735
100,78735
97,78735
100,78735
80,78735
94,78735
88,78735
90,78735
98,78735
80,78735
70,78735
85,78735
96,78735
79,78735
81,78735
100,78735
93,78735
92,78735
93,78735
93,78735
87,78735
93,78735
96,78735
94,78735
100,78735
88,78735
97,78735
93,78735
96,78735
100,78735
97,78735
97,78735
96,78735
96,78735
100,78735
59,78735
96,78735
100,78735
76,78735
100,78735
97,78735
100,78735
100,78735
98,78735
97,78735
96,78735
91,78735
94,78735
87,78735
83,78735
93,78735
97,78735
97,78735
86,78735
86,78735
83,78735
92,78735
90,78735
82,78735
93,78735
88,78735
90,78735
99,78735
96,78735
88,78735
100,78735
97,78735
93,78735
100,78735
100,78735
99,78735
95,78735
96,78735
94,78735
97,78735
96,78735
97,78735
92,78735
100,78735
97,78735
96,78735
72,78735
95,78735
95,78735
96,78735
93,78735
100,78735
99,78735
99,78735
100,78735
94,78735
96,78735
93,78735
93,78735
100,78735
100,78735
97,78735
93,78735
97,78735
95,78735
100,78735
93,78735
97,78735
93,78735
97,78735
98,78735
96,78735
87,78735
95,78735
100,78735
100,78735
100,78735
97,78735
93,78735
100,78735
91,78735
90,78735
100,78735
91,78735
99,78735
94,78735
100,78735
89,78735
96,78735
98,78735
96,78735
97,78735
97,78735
100,78735
97,78735
100,78735
91,78735
94,78735
97,78735
93,78735
95,78735
100,78735
100,78735
100,78735
97,78735
94,78735
100,78735
92,78735
94,78735
92,78735
100,78735
99,78735
100,78735
97,78735
97,78735
89,78735
100,78735
100,78735
96,78735
82,78735
97,78735
95,78735
100,78735
91,78735
100,78735
100,78735
93,78735
90,78735
96,78735
93,78735
98,78735
96,78735
100,78735
97,78735
94,78735
99,78735
96,78735
94,78736
93,78736
85,78736
95,78736
83,78736
94,78736
90,78736
90,78736
89,78736
96,78736
96,78736
91,78736
96,78736
93,78736
100,78736
100,78736
94,78736
97,78736
100,78736
100,78736
83,78736
73,78736
85,78736
85,78736
74,78736
89,78736
88,78736
86,78736
77,78736
94,78736
91,78736
93,78736
77,78736
97,78736
97,78736
97,78736
84,78736
94,78736
89,78736
80,78736
90,78736
95,78736
88,78736
91,78736
97,78736
93,78736
94,78736
92,78736
91,78736
95,78736
99,78736
100,78736
91,78736
100,78736
97,78736
97,78736
95,78736
100,78736
96,78736
94,78736
87,78736
95,78736
94,78736
100,78736
96,78736
92,78736
100,78736
81,78736
92,78736
94,78736
95,78736
98,78736
97,78736
89,78736
86,78737
88,78737
97,78737
85,78737
83,78737
90,78737
78,78737
87,78737
100,78737
81,78737
94,78737
93,78737
100,78737
78,78737
95,78737
100,78737
64,78737
87,78737
95,78737
95,78737
94,78737
100,78737
97,78737
97,78737
93,78737
85,78737
97,78737
89,78737
87,78737
84,78737
100,78737
95,78737
85,78737
89,78737
84,78737
96,78737
86,78737
95,78737
89,78737
92,78737
92,78737
88,78737
90,78737
93,78737
65,78737
96,78737
98,78737
100,78737
90,78737
93,78737
100,78737
86,78737
96,78737
97,78737
97,78737
98,78737
93,78737
100,78737
97,78737
100,78737
93,78737
100,78737
99,78737
100,78737
93,78737
100,78737
100,78737
98,78737
100,78737
96,78737
98,78737
89,78738
90,78738
83,78738
92,78738
93,78738
100,78738
98,78738
100,78738
97,78738
100,78738
89,78738
89,78738
83,78738
97,78738
99,78738
94,78738
97,78738
97,78738
98,78738
98,78738
100,78738
93,78738
79,78738
94,78738
100,78738
94,78738
98,78738
96,78738
80,78738
78,78738
95,78738
88,78738
100,78738
100,78738
92,78738
100,78738
100,78738
100,78738
100,78738
96,78738
100,78738
100,78738
100,78738
100,78738
100,78738
97,78738
100,78738
100,78738
100,78738
100,78738
94,78738
97,78738
82,78738
81,78738
89,78738
89,78738
86,78738
100,78738
94,78738
96,78738
100,78738
100,78738
97,78738
97,78738
84,78738
98,78738
100,78738
100,78738
94,78738
100,78738
97,78738
100,78738
100,78738
100,78738
78,78738
96,78738
90,78738
88,78738
87,78738
89,78738
97,78738
85,78738
91,78738
90,78738
100,78738
83,78738
74,78738
86,78738
81,78738
97,78738
94,78738
96,78738
96,78738
100,78738
100,78738
84,78738
88,78738
84,78738
95,78738
83,78738
95,78738
97,78738
88,78738
83,78738
96,78738
94,78738
90,78738
96,78738
99,78738
100,78738
96,78738
97,78738
98,78738
97,78738
98,78738
100,78738
97,78738
98,78738
100,78738
95,78738
97,78738
100,78738
99,78738
100,78738
97,78738
96,78738
89,78738
99,78738
100,78738
100,78738
99,78738
100,78738
100,78738
100,78738
100,78738
100,78738
96,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
98,78738
97,78738
100,78738
100,78738
100,78738
100,78738
88,78738
99,78738
84,78738
72,78738
87,78738
91,78738
91,78738
92,78738
81,78738
92,78738
89,78738
82,78738
70,78738
95,78738
83,78738
85,78738
97,78738
81,78738
92,78738
97,78738
96,78738
94,78738
83,78738
90,78738
85,78738
95,78738
83,78738
85,78738
91,78738
80,78738
94,78738
98,78738
100,78738
100,78738
91,78738
100,78738
96,78738
100,78738
82,78738
93,78738
100,78738
100,78738
93,78738
98,78738
97,78738
84,78738
94,78738
99,78738
97,78738
89,78738
100,78738
99,78738
93,78738
89,78738
97,78738
81,78738
97,78738
93,78738
93,78738
100,78738
98,78738
100,78738
96,78738
94,78738
100,78738
94,78738
100,78738
93,78738
99,78738
100,78738
97,78738
100,78738
100,78738
100,78738
100,78738
100,78738
97,78738
98,78738
97,78738
100,78738
96,78738
94,78738
90,78738
71,78738
98,78738
100,78738
91,78738
99,78738
100,78738
100,78738
94,78738
97,78738
79,78738
95,78738
90,78738
97,78738
93,78738
97,78738
93,78738
100,78738
90,78738
91,78738
100,78738
96,78738
91,78738
100,78738
90,78738
78,78738
87,78738
100,78738
93,78738
100,78738
94,78738
100,78738
100,78738
100,78738
98,78738
87,78738
100,78738
97,78738
93,78738
97,78738
97,78738
97,78738
100,78738
100,78738
86,78738
97,78738
96,78738
100,78738
100,78738
92,78738
97,78738
100,78738
93,78738
98,78738
97,78738
97,78738
93,78738
97,78738
100,78738
94,78738
99,78738
93,78738
98,78738
81,78738
99,78738
100,78738
89,78738
100,78738
92,78738
97,78738
97,78738
94,78738
82,78738
98,78738
100,78738
89,78738
100,78738
86,78738
96,78738
100,78738
96,78738
97,78738
99,78738
90,78738
86,78738
93,78738
85,78738
100,78738
93,78738
96,78738
90,78738
100,78738
94,78738
78,78738
88,78738
93,78738
94,78738
100,78738
100,78738
92,78738
95,78738
91,78738
93,78738
100,78738
96,78738
100,78738
100,78738
98,78738
100,78738
94,78738
100,78738
93,78738
93,78738
85,78738
100,78738
100,78738
97,78738
88,78738
86,78738
99,78738
100,78738
94,78738
97,78738
100,78738
93,78738
100,78738
83,78738
100,78738
95,78738
91,78738
93,78738
97,78738
90,78738
96,78738
98,78738
100,78738
76,78738
80,78738
100,78738
94,78738
100,78738
100,78738
86,78738
97,78738
100,78738
100,78738
100,78738
92,78738
100,78738
100,78738
100,78738
99,78738
100,78738
97,78738
99,78738
90,78738
92,78738
100,78738
94,78738
98,78738
100,78738
83,78738
93,78738
100,78738
100,78738
83,78738
99,78738
100,78738
100,78738
90,78738
82,78738
100,78738
98,78738
100,78738
100,78738
99,78738
89,78738
100,78738
83,78738
92,78738
96,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
99,78738
97,78738
100,78738
89,78738
98,78738
100,78738
100,78738
92,78738
99,78738
100,78738
100,78738
78,78738
100,78738
97,78738
100,78738
86,78738
89,78738
100,78738
98,78738
96,78738
97,78738
100,78738
96,78738
97,78738
96,78738
97,78738
100,78738
100,78738
100,78738
100,78738
95,78738
100,78738
99,78738
90,78738
98,78738
93,78738
95,78738
86,78738
84,78738
86,78738
100,78738
99,78738
100,78738
100,78738
100,78738
93,78738
97,78738
100,78738
100,78738
86,78738
97,78738
90,78738
97,78738
100,78738
97,78738
97,78738
100,78738
100,78738
97,78738
100,78738
100,78738
100,78738
99,78738
100,78738
100,78738
96,78738
98,78738
100,78738
97,78738
100,78738
100,78738
100,78738
100,78738
98,78738
100,78738
99,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
88,78738
89,78738
100,78738
100,78738
100,78738
100,78738
100,78738
100,78738
97,78738
100,78738
94,78738
100,78738
100,78738
100,78738
100,78738
100,78738
97,78738
97,78738
94,78738
96,78738
100,78738
90,78738
100,78738
100,78738
100,78738
97,78738
92,78738
100,78739
92,78739
96,78739
100,78739
100,78739
89,78739
99,78739
88,78739
86,78739
92,78739
95,78739
96,78739
94,78739
86,78739
93,78739
97,78739
88,78739
82,78739
93,78739
97,78739
94,78739
92,78739
97,78739
100,78739
100,78739
96,78739
100,78739
100,78739
97,78739
97,78739
100,78739
100,78739
95,78739
100,78739
93,78739
99,78739
79,78739
89,78739
84,78739
93,78739
100,78739
80,78739
100,78739
100,78739
87,78739
100,78739
100,78739
87,78739
97,78739
100,78739
92,78739
98,78739
100,78739
96,78739
92,78739
100,78739
98,78739
93,78739
100,78739
100,78739
100,78739
100,78739
100,78739
100,78739
80,78739
97,78739
86,78739
89,78741
89,78741
90,78741
88,78741
79,78741
92,78741
91,78741
83,78741
90,78741
95,78741
87,78741
93,78741
89,78741
83,78741
74,78741
87,78741
98,78741
82,78741
85,78741
83,78741
90,78741
93,78741
85,78741
79,78741
80,78741
93,78741
88,78741
90,78741
85,78741
90,78741
82,78741
95,78741
91,78741
85,78741
90,78741
89,78741
86,78741
89,78741
96,78741
83,78741
90,78741
89,78741
94,78741
94,78741
94,78741
84,78741
93,78741
91,78741
90,78741
94,78741
82,78741
96,78741
97,78741
96,78741
94,78741
94,78741
90,78741
90,78741
95,78741
86,78741
70,78741
96,78741
50,78741
81,78741
70,78741
96,78741
71,78741
73,78741
83,78741
87,78741
76,78741
86,78741
62,78741
89,78741
100,78741
90,78741
70,78741
85,78741
77,78741
95,78741
94,78741
80,78741
72,78741
91,78741
51,78741
60,78741
84,78741
79,78741
88,78741
86,78741
100,78741
100,78741
90,78741
96,78741
91,78741
87,78741
96,78741
88,78741
90,78741
86,78741
82,78741
100,78741
95,78741
75,78741
95,78741
94,78741
96,78741
91,78741
96,78741
84,78741
78,78741
78,78741
93,78741
93,78741
75,78741
99,78741
92,78741
86,78741
93,78741
100,78741
87,78741
79,78741
89,78741
86,78741
97,78741
83,78741
96,78741
95,78741
97,78741
96,78741
98,78741
85,78741
90,78741
91,78741
90,78741
94,78741
91,78741
96,78741
91,78741
97,78741
94,78741
91,78741
85,78741
87,78741
90,78741
89,78741
81,78741
87,78741
85,78741
84,78741
87,78741
92,78741
87,78741
92,78741
92,78741
87,78741
85,78741
92,78741
93,78741
96,78741
97,78741
93,78741
92,78741
88,78741
81,78741
76,78741
92,78741
98,78741
85,78741
93,78741
90,78741
92,78741
87,78741
81,78741
89,78741
94,78741
90,78741
83,78741
91,78741
97,78741
71,78741
82,78741
87,78741
77,78741
93,78741
94,78741
97,78741
93,78741
88,78741
87,78741
90,78741
91,78741
100,78741
100,78741
96,78741
92,78741
93,78741
96,78741
100,78741
84,78741
93,78741
79,78741
84,78741
100,78741
84,78741
84,78741
97,78741
93,78741
96,78741
94,78741
99,78741
76,78741
84,78741
97,78741
85,78741
92,78741
86,78741
97,78741
91,78741
97,78741
78,78741
100,78741
56,78741
94,78741
63,78741
90,78741
97,78741
73,78741
93,78741
79,78741
75,78741
89,78741
100,78741
84,78741
86,78741
87,78741
57,78741
100,78741
83,78741
87,78741
95,78741
90,78741
87,78741
100,78741
80,78741
83,78741
100,78741
87,78741
93,78741
84,78741
100,78741
96,78741
89,78741
100,78741
100,78741
97,78741
92,78741
88,78741
95,78741
95,78741
100,78741
82,78741
97,78741
100,78741
99,78741
90,78741
100,78741
93,78741
85,78741
92,78741
75,78741
93,78741
87,78741
94,78741
80,78741
80,78741
87,78741
93,78741
75,78741
87,78741
79,78741
97,78741
94,78741
97,78741
93,78741
95,78741
93,78741
93,78741
82,78741
85,78741
94,78741
92,78741
96,78741
95,78741
97,78741
78,78741
86,78741
100,78741
97,78741
95,78741
96,78741
100,78741
86,78741
88,78741
93,78741
100,78741
97,78741
90,78741
95,78741
100,78741
94,78741
82,78741
86,78741
92,78741
87,78741
88,78741
80,78741
88,78741
82,78741
78,78741
84,78741
89,78741
94,78741
97,78741
95,78741
92,78741
96,78741
93,78741
92,78741
100,78741
82,78741
93,78741
89,78741
92,78741
100,78741
91,78741
92,78741
91,78741
99,78741
100,78741
90,78741
94,78741
84,78741
100,78741
91,78741
80,78741
74,78741
100,78741
96,78741
89,78741
89,78741
97,78741
88,78741
94,78741
100,78741
86,78741
95,78741
94,78741
100,78741
81,78741
98,78741
100,78741
84,78741
97,78741
97,78741
97,78741
92,78741
83,78741
95,78741
93,78741
100,78741
93,78741
86,78741
93,78741
95,78741
94,78741
87,78741
100,78741
92,78741
96,78741
93,78741
77,78741
96,78741
80,78741
86,78741
92,78741
85,78741
92,78741
74,78741
81,78741
100,78741
83,78741
96,78741
92,78741
78,78741
93,78741
94,78741
96,78741
89,78741
87,78741
90,78741
97,78741
83,78741
98,78741
86,78741
86,78741
90,78741
76,78741
81,78741
96,78741
85,78741
89,78741
90,78741
88,78741
96,78741
99,78741
96,78741
95,78741
97,78741
80,78741
93,78741
90,78741
78,78741
73,78741
80,78741
100,78741
78,78741
80,78741
85,78741
93,78741
83,78741
84,78741
91,78741
86,78741
91,78741
85,78741
100,78741
96,78741
74,78741
89,78741
97,78741
93,78741
81,78741
90,78741
96,78741
93,78741
100,78741
84,78741
93,78741
95,78741
92,78741
96,78741
93,78741
87,78741
93,78741
96,78741
84,78741
96,78741
96,78741
90,78741
72,78741
88,78741
90,78741
83,78741
89,78741
88,78741
92,78741
82,78741
83,78741
85,78741
93,78741
95,78741
93,78741
89,78741
86,78741
86,78741
98,78741
82,78741
84,78741
80,78741
95,78741
85,78741
100,78741
94,78741
81,78741
100,78741
93,78741
80,78741
79,78741
93,78741
89,78741
93,78741
91,78741
91,78741
81,78741
63,78741
96,78741
91,78741
87,78741
92,78741
95,78741
78,78741
77,78741
85,78741
81,78741
79,78741
91,78741
70,78741
91,78741
86,78741
86,78741
84,78741
80,78741
85,78741
96,78741
88,78741
88,78741
83,78741
92,78741
95,78741
73,78741
98,78741
85,78741
92,78741
97,78741
85,78741
70,78741
74,78741
92,78741
88,78741
50,78741
78,78741
93,78741
97,78741
89,78741
72,78741
84,78741
94,78741
63,78741
90,78741
96,78741
91,78741
94,78741
89,78741
97,78741
89,78741
82,78741
96,78741
90,78741
93,78741
84,78741
72,78741
86,78741
93,78741
72,78741
83,78741
100,78741
83,78741
81,78741
84,78741
97,78741
79,78741
88,78741
90,78741
72,78741
81,78741
91,78741
81,78741
89,78741
93,78741
73,78741
96,78741
79,78741
90,78741
76,78741
53,78741
77,78741
73,78741
90,78741
90,78741
83,78741
82,78741
92,78741
90,78741
82,78741
89,78741
90,78741
83,78741
94,78741
91,78741
95,78741
79,78741
81,78741
76,78741
91,78741
90,78741
92,78741
91,78741
94,78741
97,78741
94,78741
98,78741
90,78741
86,78741
95,78741
94,78741
94,78741
87,78741
83,78741
88,78741
93,78741
92,78741
98,78741
56,78741
93,78741
84,78741
77,78741
89,78741
93,78741
87,78741
97,78741
81,78741
85,78741
97,78741
93,78741
89,78741
88,78741
90,78741
94,78741
95,78741
82,78741
90,78741
86,78741
78,78741
89,78741
79,78741
100,78741
89,78741
87,78741
77,78741
100,78741
83,78741
93,78741
88,78741
85,78741
91,78741
82,78741
94,78741
90,78741
93,78741
99,78741
90,78741
98,78741
87,78741
92,78741
94,78741
88,78741
91,78741
86,78741
82,78741
98,78741
94,78741
94,78741
89,78741
97,78741
58,78741
93,78741
88,78741
97,78741
82,78741
89,78741
93,78741
92,78741
86,78741
82,78741
88,78741
89,78741
84,78741
90,78741
87,78741
76,78741
86,78741
98,78741
75,78741
90,78741
95,78741
92,78741
81,78741
94,78741
87,78741
78,78741
90,78741
94,78741
83,78741
87,78741
94,78741
97,78741
71,78741
84,78741
72,78741
74,78741
93,78741
96,78741
87,78741
96,78741
93,78741
94,78741
82,78741
91,78741
98,78741
91,78741
72,78741
90,78741
90,78741
78,78741
88,78741
88,78741
87,78741
97,78741
97,78741
97,78741
87,78741
86,78741
90,78741
80,78741
93,78741
84,78741
73,78741
76,78741
92,78741
94,78741
75,78741
79,78741
94,78741
90,78741
94,78741
86,78741
97,78741
97,78741
92,78741
89,78741
78,78741
93,78742
94,78742
97,78742
86,78742
97,78742
94,78742
91,78742
83,78742
90,78742
90,78742
91,78742
88,78742
79,78742
79,78742
86,78742
94,78742
90,78742
85,78742
96,78742
97,78742
93,78742
91,78742
100,78742
100,78742
86,78742
100,78742
90,78744
78,78744
74,78744
72,78744
87,78744
80,78744
78,78744
85,78744
82,78744
97,78744
89,78744
96,78744
97,78744
87,78744
79,78744
92,78744
94,78744
86,78744
93,78744
82,78744
93,78744
94,78744
97,78744
93,78744
100,78744
89,78744
96,78744
95,78744
81,78744
83,78744
87,78744
100,78744
93,78744
94,78744
93,78744
92,78744
94,78744
86,78744
97,78744
87,78744
97,78744
100,78744
98,78744
100,78744
90,78744
97,78744
94,78744
91,78744
98,78744
82,78744
99,78744
100,78744
97,78744
94,78744
88,78744
97,78744
80,78744
100,78744
100,78744
94,78744
84,78744
85,78744
100,78744
95,78744
100,78744
98,78744
88,78744
94,78744
93,78744
96,78744
93,78744
94,78744
89,78744
90,78744
85,78744
84,78744
96,78744
94,78744
72,78744
97,78744
91,78744
84,78744
97,78744
90,78744
75,78744
94,78744
88,78744
81,78744
93,78744
85,78744
82,78744
81,78744
86,78744
93,78744
98,78744
89,78744
96,78744
100,78744
98,78744
93,78744
90,78744
96,78744
91,78744
100,78744
97,78744
97,78744
93,78744
90,78744
97,78744
100,78744
90,78744
89,78744
70,78744
89,78744
95,78744
100,78744
89,78744
91,78744
88,78744
78,78744
90,78744
99,78744
80,78744
74,78744
96,78744
100,78744
95,78744
94,78744
93,78744
100,78744
79,78744
90,78744
97,78744
78,78744
86,78744
92,78744
78,78744
100,78744
94,78744
93,78744
97,78744
91,78744
91,78744
97,78744
93,78744
93,78744
89,78744
85,78744
97,78744
100,78744
91,78744
86,78744
92,78744
91,78744
90,78744
95,78744
100,78744
88,78744
88,78744
78,78744
80,78744
81,78744
74,78744
90,78744
87,78744
89,78744
100,78744
81,78744
97,78744
97,78744
98,78744
100,78744
100,78744
83,78744
96,78744
84,78744
97,78744
88,78744
90,78744
84,78744
93,78744
100,78744
100,78744
94,78744
97,78744
95,78744
83,78744
96,78744
94,78744
94,78744
93,78744
93,78744
100,78744
93,78744
80,78744
100,78744
94,78744
94,78744
78,78744
84,78744
100,78744
85,78744
97,78744
90,78744
100,78744
95,78744
91,78744
100,78744
100,78744
100,78744
87,78744
79,78744
73,78744
87,78744
81,78744
90,78744
88,78744
92,78744
88,78744
91,78744
90,78744
95,78744
97,78744
85,78744
94,78744
88,78744
88,78744
70,78744
94,78744
81,78744
94,78744
78,78744
92,78744
97,78744
57,78744
89,78744
71,78744
59,78744
94,78744
81,78744
91,78744
90,78744
87,78744
94,78744
84,78744
90,78744
81,78744
94,78744
89,78744
90,78744
89,78744
94,78744
90,78744
94,78744
99,78744
81,78744
92,78744
100,78744
87,78744
68,78744
97,78744
93,78744
82,78744
100,78744
96,78744
84,78744
100,78744
97,78744
87,78744
89,78744
81,78744
79,78744
93,78744
94,78744
92,78744
93,78744
100,78744
78,78744
90,78744
79,78744
83,78744
74,78744
81,78744
84,78744
86,78744
90,78744
82,78744
94,78744
88,78744
80,78744
86,78744
96,78744
90,78744
86,78744
99,78744
86,78744
94,78744
86,78744
95,78744
100,78744
89,78744
91,78744
94,78744
80,78744
100,78744
97,78744
92,78744
96,78744
97,78744
93,78744
96,78744
81,78744
94,78744
79,78744
93,78744
93,78744
94,78744
91,78744
91,78744
98,78744
93,78744
97,78744
94,78744
98,78744
85,78744
93,78744
92,78744
88,78744
94,78744
75,78744
93,78744
97,78744
83,78744
86,78744
93,78744
91,78744
88,78744
90,78744
90,78744
80,78744
99,78744
89,78744
94,78744
93,78744
93,78744
91,78744
93,78744
81,78744
90,78744
96,78744
74,78744
86,78744
88,78744
84,78744
94,78744
94,78744
97,78744
93,78744
74,78744
89,78744
91,78744
93,78744
97,78744
85,78744
82,78744
74,78744
65,78744
92,78744
97,78744
98,78744
77,78744
79,78744
64,78744
100,78744
93,78744
93,78744
70,78744
88,78744
94,78744
97,78744
100,78744
88,78744
100,78744
94,78744
86,78744
88,78744
92,78744
83,78744
100,78744
100,78744
96,78744
91,78744
97,78744
89,78744
88,78744
92,78744
93,78744
96,78744
90,78744
93,78744
100,78744
87,78744
95,78744
96,78744
97,78744
97,78744
97,78744
90,78744
97,78744
97,78744
90,78744
92,78744
86,78744
90,78744
96,78744
97,78744
97,78744
91,78744
94,78744
93,78744
88,78744
89,78744
91,78744
100,78744
96,78744
96,78744
97,78744
91,78744
90,78744
95,78744
97,78744
100,78744
97,78744
91,78744
100,78744
85,78744
93,78744
94,78744
97,78744
84,78744
91,78744
96,78744
86,78744
74,78744
92,78744
95,78744
89,78744
94,78744
90,78744
100,78744
95,78744
96,78744
91,78744
100,78744
98,78744
90,78744
93,78744
98,78744
100,78744
97,78744
100,78744
96,78744
100,78744
100,78744
97,78744
100,78744
94,78744
100,78744
95,78744
79,78744
84,78744
85,78744
92,78744
93,78744
83,78744
72,78744
75,78744
95,78744
89,78744
88,78744
84,78744
100,78744
100,78744
74,78744
82,78744
93,78744
98,78744
78,78744
74,78744
100,78744
97,78744
88,78744
100,78744
94,78744
97,78744
94,78744
75,78744
90,78744
92,78744
90,78744
93,78744
96,78744
97,78744
100,78744
94,78744
85,78744
91,78744
96,78744
94,78744
88,78744
97,78744
92,78744
100,78744
100,78744
100,78744
93,78744
90,78744
98,78744
93,78744
100,78744
93,78744
86,78744
86,78744
96,78744
75,78744
94,78744
80,78744
89,78744
100,78744
96,78744
93,78744
92,78744
90,78744
97,78744
89,78744
92,78744
81,78744
88,78744
100,78744
85,78744
96,78744
94,78744
99,78744
92,78744
84,78744
97,78744
85,78744
87,78744
85,78744
81,78744
95,78744
100,78744
100,78744
97,78744
93,78744
83,78744
93,78744
94,78744
98,78744
100,78744
94,78744
98,78744
93,78744
100,78744
100,78744
100,78744
90,78744
79,78744
93,78744
96,78744
94,78744
100,78744
85,78744
100,78744
100,78744
100,78744
82,78744
95,78744
100,78744
83,78744
100,78744
100,78744
90,78744
100,78744
92,78744
98,78744
94,78744
93,78744
97,78744
93,78744
94,78744
94,78744
93,78744
89,78744
86,78744
86,78744
95,78744
100,78744
93,78744
95,78744
93,78744
84,78744
86,78744
96,78744
87,78744
89,78744
97,78744
97,78744
89,78744
97,78744
100,78744
100,78744
85,78744
94,78744
85,78744
100,78744
97,78744
96,78744
87,78744
87,78744
94,78745
88,78745
73,78745
88,78745
100,78745
87,78745
96,78745
88,78745
96,78745
94,78745
87,78745
100,78745
89,78745
100,78745
74,78745
100,78745
100,78745
96,78745
74,78745
100,78745
100,78745
100,78745
95,78745
97,78745
76,78745
96,78745
100,78745
78,78745
86,78745
96,78745
79,78745
82,78745
74,78745
94,78745
95,78745
99,78745
100,78745
92,78745
97,78745
72,78745
82,78745
98,78745
99,78745
86,78745
87,78745
88,78745
90,78745
93,78745
96,78745
88,78745
93,78745
91,78745
82,78745
82,78745
90,78745
92,78745
93,78745
89,78745
86,78745
99,78745
98,78745
100,78745
100,78745
92,78745
91,78745
97,78745
86,78745
98,78745
85,78745
89,78745
94,78745
88,78745
100,78745
97,78745
86,78745
76,78745
87,78745
94,78745
93,78745
97,78745
86,78745
92,78745
84,78745
86,78745
96,78745
88,78745
97,78745
86,78745
88,78745
76,78745
72,78745
73,78745
74,78745
73,78745
76,78745
97,78745
73,78745
85,78745
77,78745
90,78745
95,78745
100,78745
70,78745
91,78745
89,78745
71,78745
74,78745
94,78745
100,78745
82,78745
98,78745
100,78745
100,78745
76,78745
91,78745
73,78745
92,78745
77,78745
91,78745
86,78745
71,78745
90,78745
70,78745
71,78745
93,78745
100,78745
82,78745
95,78745
79,78745
87,78745
97,78745
92,78745
93,78745
100,78745
84,78745
81,78745
97,78745
76,78745
100,78745
85,78745
86,78745
82,78745
96,78745
87,78745
98,78745
85,78745
100,78745
68,78745
92,78745
82,78745
90,78745
97,78745
100,78745
93,78745
81,78745
81,78745
75,78745
93,78745
71,78745
97,78745
76,78745
79,78745
98,78745
90,78745
94,78745
83,78745
100,78745
94,78745
88,78745
97,78745
83,78745
82,78745
85,78745
78,78745
86,78745
83,78745
91,78745
100,78745
100,78745
98,78745
89,78745
94,78745
90,78745
94,78745
92,78745
92,78745
89,78745
