Zip Code,Inspection Date,Score
78758,5/18/2016,96
78735,5/12/2015,93
78705,7/8/2016,95
78753,3/9/2015,89
78741,11/6/2014,97
78757,6/8/2015,100
78721,7/14/2015,93
78731,11/21/2014,100
78723,7/6/2015,86
78705,12/3/2015,96
78704,4/18/2016,93
78749,8/11/2016,92
78751,5/7/2015,100
78745,7/1/2015,95
78748,12/12/2016,98
78758,5/4/2015,92
78705,5/27/2016,98
78705,10/19/2016,97
78745,4/21/2016,91
78735,4/29/2016,92
78749,1/12/2017,91
78735,8/14/2015,93
78745,10/22/2015,97
78758,7/3/2014,100
78704,8/20/2015,92
78758,1/12/2016,99
78701,6/29/2015,84
78735,1/26/2016,93
78731,10/11/2016,99
78704,3/24/2015,93
78749,12/2/2015,98
78741,4/29/2016,88
78750,5/11/2016,79
78756,5/19/2015,93
78725,4/28/2014,100
78749,8/8/2016,95
78705,6/1/2016,96
78728,9/6/2016,95
78704,4/26/2016,94
78753,2/13/2014,100
78702,7/30/2014,100
78704,8/26/2014,97
78741,7/10/2015,94
78732,9/18/2014,93
78759,4/18/2016,94
78759,9/19/2016,99
78756,6/23/2016,79
78758,9/9/2016,94
78702,5/13/2014,84
78756,1/6/2017,94
78723,8/25/2014,97
78731,5/16/2016,97
78745,2/12/2015,90
78759,12/11/2014,97
78728,2/28/2014,94
78752,10/19/2016,82
78728,1/20/2015,94
78758,5/14/2014,93
78748,6/3/2014,85
78744,2/13/2015,96
78751,7/8/2015,86
78759,10/4/2016,100
78758,7/6/2016,86
78753,10/27/2014,90
78749,10/5/2015,97
78759,5/15/2015,84
78702,8/1/2016,85
78752,9/28/2015,90
78758,4/20/2016,89
78746,1/6/2015,86
78653,6/4/2014,100
78732,8/3/2015,100
78758,11/3/2014,79
78759,9/24/2015,92
78749,12/16/2014,97
78704,9/15/2015,91
78745,8/25/2016,100
78758,1/21/2015,89
78701,12/29/2016,98
78704,5/23/2014,100
78758,8/24/2016,97
78701,9/21/2016,89
78759,4/20/2016,93
78721,10/30/2014,91
78721,3/30/2015,100
78758,10/21/2014,100
78759,10/13/2015,100
78749,11/3/2014,97
78741,7/13/2016,100
78748,12/10/2014,71
78748,12/11/2014,97
78757,1/12/2016,85
78728,7/22/2015,97
78752,4/15/2016,83
78749,7/15/2016,92
78744,12/15/2014,97
78759,12/7/2015,92
78757,5/27/2015,89
78653,5/28/2015,90
78702,10/3/2016,91
78748,6/18/2014,96
78750,11/23/2015,78
78705,8/7/2015,93
78721,3/26/2014,93
78744,1/28/2015,93
78758,10/22/2015,90
78723,4/3/2014,86
78759,2/12/2015,80
78745,11/14/2014,100
78741,6/11/2015,86
78705,12/3/2015,99
78729,5/6/2014,89
78745,9/16/2016,99
78704,6/13/2016,93
78756,11/30/2015,84
78723,4/28/2016,87
78701,6/12/2015,87
78731,10/18/2016,96
78731,1/9/2017,98
78741,5/5/2016,95
78745,5/13/2016,89
78724,9/28/2015,86
78759,3/28/2016,96
78721,9/1/2015,100
78752,8/6/2014,68
78721,3/11/2016,90
78704,12/15/2014,95
78745,1/12/2016,97
78732,6/5/2014,100
78705,6/9/2014,91
78756,4/23/2014,97
78744,1/27/2015,96
78705,10/24/2016,96
78748,6/16/2016,100
78759,12/13/2016,82
78744,4/22/2015,81
78728,3/8/2016,82
78741,4/2/2015,94
78749,12/2/2015,99
78701,12/19/2014,74
78704,10/5/2016,86
78704,3/3/2015,87
78744,11/4/2016,94
78753,1/14/2016,74
78759,12/23/2014,97
78753,11/18/2016,80
78721,8/12/2016,89
78731,9/29/2014,82
78759,7/21/2014,100
78746,5/18/2016,95
78758,10/6/2016,83
78744,8/24/2015,79
78757,9/9/2015,84
78757,7/10/2015,93
78734,1/10/2017,98
78722,9/7/2016,96
78744,6/9/2014,93
78758,3/4/2015,97
78757,1/13/2015,100
78749,2/19/2016,100
78753,8/28/2015,91
78751,6/18/2015,97
78702,2/4/2015,93
78754,12/23/2015,100
78745,12/8/2016,99
78704,6/13/2014,84
78702,1/14/2016,88
78758,12/3/2014,91
78732,4/2/2015,97
78759,8/17/2015,97
78745,3/1/2016,96
78745,12/3/2015,100
78704,4/24/2015,100
78701,4/11/2016,98
78702,8/15/2014,92
78757,5/28/2014,100
78721,2/25/2016,83
78745,2/24/2015,97
78741,3/28/2014,100
78759,5/18/2015,100
78746,12/17/2015,96
78749,10/31/2016,98
78745,9/2/2016,100
78757,6/24/2016,99
78701,3/15/2016,90
78725,2/1/2016,95
78732,1/23/2015,100
78758,2/5/2016,79
78701,9/16/2016,81
78744,9/30/2016,93
78744,8/20/2015,94
78701,9/13/2016,83
78704,10/8/2014,94
78701,3/20/2015,94
78741,5/19/2015,81
78732,9/16/2016,92
78759,3/8/2016,91
78748,10/20/2014,97
78701,12/11/2014,91
78749,7/9/2014,100
78731,10/2/2015,100
78749,6/4/2015,100
78758,4/3/2015,79
78705,11/2/2015,93
78701,12/29/2016,89
78702,6/30/2015,90
78719,11/9/2015,94
78741,1/27/2016,98
78759,2/21/2014,87
78758,6/22/2016,78
78749,9/18/2014,100
78705,1/20/2016,97
78746,7/17/2014,97
78701,12/8/2014,100
78749,7/9/2014,97
78749,5/23/2014,92
78741,1/5/2017,100
78724,6/17/2015,89
78757,9/1/2016,82
78731,3/27/2014,77
78704,1/12/2017,99
78728,3/13/2014,94
78704,11/18/2016,85
78734,6/26/2015,97
78759,6/13/2014,96
78735,12/4/2014,87
78754,12/23/2014,90
78751,1/8/2015,100
78745,5/5/2016,97
78757,1/8/2015,94
78745,6/7/2016,99
78749,5/29/2015,97
78741,5/3/2016,84
78727,9/14/2015,100
78732,6/10/2016,99
78754,11/4/2014,100
78744,12/30/2016,91
78745,11/18/2016,97
78758,6/13/2016,85
78757,2/12/2016,89
78751,3/3/2016,100
78759,12/30/2014,100
78701,6/25/2014,84
78704,9/30/2015,97
78758,11/17/2016,79
78758,5/13/2016,97
78758,11/6/2014,92
78759,5/29/2015,95
78757,6/30/2014,97
78758,5/3/2016,88
78741,12/17/2015,97
78741,5/15/2014,97
78758,1/9/2017,84
78753,5/16/2014,97
78741,4/13/2015,97
78752,7/14/2016,91
78704,7/28/2016,94
78728,12/5/2016,98
78741,11/5/2015,92
78748,11/12/2014,84
78757,2/5/2015,100
78753,6/24/2015,75
78727,4/20/2015,93
78724,12/29/2016,90
78745,5/4/2016,91
78758,4/7/2015,87
78758,5/12/2014,76
78704,3/10/2015,93
78702,4/14/2016,92
78759,6/1/2015,100
78757,4/14/2014,92
78701,8/11/2014,100
78741,1/20/2015,83
78749,4/14/2016,99
78759,8/17/2015,97
78744,7/19/2016,91
78752,6/24/2016,90
78751,6/20/2016,97
78759,3/10/2016,94
78749,8/22/2016,85
78741,2/12/2015,95
78744,6/30/2016,98
78741,7/22/2014,93
78749,12/16/2014,100
78757,7/28/2016,80
78745,7/25/2016,95
78749,8/5/2014,75
78749,4/6/2016,100
78721,2/24/2015,93
78741,10/21/2014,100
78704,4/24/2015,97
78701,5/30/2014,93
78758,11/9/2015,100
78744,7/8/2014,93
78731,5/14/2014,97
78751,2/1/2016,81
78731,2/19/2015,97
78704,12/15/2016,81
78757,3/16/2016,85
78744,5/13/2015,97
78758,1/29/2016,83
78727,12/3/2014,97
78704,5/4/2016,78
78749,7/9/2014,97
78759,3/12/2014,97
78734,12/6/2016,99
78739,6/16/2015,93
78745,6/2/2014,68
78745,2/28/2014,97
78759,12/26/2014,100
78758,8/1/2014,97
78757,7/30/2014,100
78744,3/7/2014,94
78758,3/26/2014,97
78758,4/23/2014,93
78758,7/17/2015,100
78734,4/19/2016,97
78728,9/17/2015,79
78705,1/23/2015,86
78749,8/11/2016,97
78759,10/13/2015,85
78757,3/27/2015,93
78741,1/13/2017,93
78756,11/2/2015,97
78749,1/28/2016,83
78721,8/10/2016,92
78744,11/12/2015,98
78741,12/20/2016,86
78758,7/7/2014,96
78745,4/8/2015,100
78744,8/1/2016,85
78728,2/24/2016,77
78752,10/23/2015,89
78744,6/10/2014,93
78754,5/19/2015,100
78757,6/14/2016,91
78704,3/21/2014,100
78701,9/6/2016,97
78756,4/8/2014,85
78745,5/15/2014,88
78758,9/30/2014,93
78759,1/27/2015,97
78722,1/6/2017,95
78704,3/17/2015,90
78744,12/12/2014,92
78744,2/26/2015,88
78702,10/9/2014,97
78704,1/14/2015,70
78704,12/9/2016,98
78757,8/13/2015,100
78704,3/10/2015,100
78745,9/18/2015,100
78704,6/2/2016,97
78701,9/28/2016,85
78704,11/15/2016,89
78748,9/29/2016,99
78701,9/19/2014,70
78745,11/18/2016,97
78741,11/22/2016,93
78728,12/7/2015,98
78728,3/25/2015,91
78704,9/29/2015,100
78745,9/18/2015,90
78704,11/12/2014,97
78701,1/28/2015,93
78741,11/3/2015,95
78702,2/11/2016,99
78728,8/28/2015,85
78759,6/13/2014,97
78749,10/9/2015,100
78758,10/22/2015,93
78753,3/19/2014,92
78703,4/8/2016,90
78704,11/18/2015,90
78703,6/18/2014,73
78751,7/22/2014,92
78744,11/20/2015,94
78749,3/11/2014,93
78748,4/21/2016,82
78722,3/6/2015,92
78754,7/15/2015,100
78747,3/10/2015,84
78759,1/14/2015,94
78741,10/30/2015,94
78705,7/31/2014,100
78705,5/5/2016,95
78759,5/1/2015,70
78759,6/9/2016,94
78757,9/29/2015,96
78745,9/11/2015,100
78749,12/2/2015,100
78757,2/2/2016,81
78749,10/16/2015,93
78758,4/13/2016,83
78758,8/1/2014,80
78758,12/23/2014,94
78723,9/6/2016,91
78732,10/24/2014,100
78744,10/15/2014,75
78745,5/23/2014,81
78705,6/23/2015,91
78744,11/25/2014,93
78757,2/24/2015,93
78748,12/4/2015,97
78758,12/21/2015,99
78745,1/13/2015,83
78744,6/23/2015,97
78751,10/6/2015,92
78744,1/13/2017,83
78745,12/18/2014,89
78704,6/30/2016,97
78731,11/21/2016,97
78719,11/5/2014,97
78705,7/16/2014,100
78723,8/27/2014,93
78744,11/7/2016,86
78747,12/8/2015,83
78744,8/8/2014,93
78758,6/2/2015,100
78704,11/20/2015,97
78750,6/2/2015,79
78745,5/5/2014,92
78731,4/4/2016,100
78717,3/22/2016,94
78752,2/12/2015,89
78721,6/1/2015,89
78702,7/31/2015,97
78723,3/20/2015,94
78745,4/10/2015,93
78758,10/12/2016,95
78734,3/11/2016,89
78757,5/24/2016,81
78749,6/28/2016,97
78724,3/10/2016,93
78748,7/27/2015,87
78748,7/20/2016,98
78756,5/14/2015,86
78724,7/22/2016,96
78759,1/21/2016,85
78748,7/16/2014,83
78754,9/18/2015,97
78758,4/17/2015,97
78617,5/20/2016,96
78759,11/12/2015,96
78754,1/29/2015,97
78753,5/27/2016,97
78731,1/27/2016,96
78701,5/31/2016,74
78731,1/25/2016,100
78702,7/29/2016,95
78705,12/29/2014,87
78752,1/29/2015,88
78617,2/23/2015,88
78753,11/23/2015,99
78729,2/24/2015,91
78749,11/19/2014,97
78748,3/31/2014,100
78758,9/18/2014,97
78617,9/5/2014,100
78705,12/4/2015,91
78701,6/9/2016,78
78723,9/13/2016,92
78704,11/18/2016,79
78752,9/15/2015,97
78701,4/30/2015,91
78723,7/14/2016,94
78705,11/28/2016,85
78660,7/6/2016,86
78729,12/3/2015,80
78756,4/8/2016,97
78744,3/28/2016,91
78704,7/20/2015,97
78741,3/24/2015,87
78617,3/31/2015,97
78745,8/14/2015,94
78704,1/23/2015,100
78705,7/24/2014,93
78744,3/25/2016,88
78744,10/13/2014,90
78617,11/12/2015,98
78744,9/29/2014,90
78756,2/19/2014,96
78703,10/31/2016,93
78748,11/19/2014,92
78759,4/10/2015,82
78748,8/11/2014,97
78744,7/29/2016,80
78704,10/2/2014,93
78754,10/2/2014,100
78741,11/12/2015,100
78753,3/11/2015,100
78758,1/20/2016,94
78727,8/11/2014,100
78741,4/27/2015,92
78748,1/5/2016,92
78704,2/8/2016,100
78753,6/19/2014,81
78741,11/9/2015,96
78756,6/3/2016,93
78756,10/16/2014,72
78703,10/31/2016,90
78723,9/15/2014,93
78758,3/24/2014,94
78704,12/8/2014,83
78744,9/23/2016,99
78757,1/2/2015,100
78722,6/29/2016,88
78617,4/18/2014,100
78758,7/26/2016,90
78758,9/14/2015,93
78744,2/3/2014,89
78705,12/4/2015,92
78741,5/5/2014,93
78745,11/16/2016,92
78660,1/6/2016,94
78734,9/24/2015,82
78752,7/21/2015,79
78731,3/2/2015,100
78705,1/21/2015,97
78705,7/23/2015,100
78757,11/20/2015,88
78741,5/5/2016,77
78704,10/7/2015,90
78617,10/15/2014,97
78701,10/11/2016,100
78729,6/30/2015,72
78754,7/27/2016,89
78705,11/29/2016,88
78745,10/1/2015,100
78701,3/27/2014,97
78741,5/9/2016,96
78752,9/26/2016,97
78729,9/1/2015,100
78727,6/5/2015,100
78724,5/14/2015,96
78617,11/8/2016,95
78704,11/4/2014,88
78729,8/24/2016,97
78745,9/30/2014,92
78753,1/21/2016,91
78751,7/2/2015,100
78660,1/13/2017,99
78752,10/31/2014,90
78753,8/18/2014,96
78617,3/31/2015,97
78617,5/20/2016,99
78759,10/7/2014,73
78748,9/27/2016,100
78617,4/18/2014,94
78749,11/9/2015,97
78660,10/11/2016,96
78754,12/15/2016,92
78745,2/25/2014,100
78749,9/2/2016,95
78704,9/16/2016,100
78617,11/8/2016,95
78617,4/18/2014,97
78757,3/18/2016,84
78723,6/26/2015,97
78751,8/24/2016,81
78704,12/27/2016,100
78758,9/17/2014,97
78727,3/6/2015,100
78759,5/16/2016,91
78753,3/25/2014,94
78753,12/9/2016,97
78705,1/20/2016,95
78701,12/21/2016,86
78705,12/22/2015,95
78722,11/24/2015,98
78754,2/23/2015,100
78617,10/15/2014,100
78759,9/13/2016,80
78724,11/12/2015,95
78617,3/31/2015,97
78729,4/29/2014,96
78704,2/24/2016,98
78705,1/8/2016,94
78704,3/25/2015,80
78705,6/26/2015,90
78701,1/6/2017,91
78701,7/26/2016,94
78724,3/9/2015,97
78753,11/18/2015,95
78758,9/22/2014,96
78758,5/24/2016,91
78705,11/21/2016,91
78724,4/3/2014,100
78701,9/4/2015,97
78701,3/13/2015,73
78759,6/20/2014,97
78724,4/22/2015,100
78617,9/5/2014,100
78751,2/2/2015,100
78758,8/5/2016,85
78745,10/22/2014,96
78704,10/16/2015,90
78705,8/25/2015,97
78724,9/18/2014,81
78617,10/15/2014,97
78750,7/7/2016,80
78702,3/24/2014,85
78617,11/8/2016,94
78756,10/31/2014,96
78753,1/7/2015,100
78704,10/15/2015,90
78724,3/24/2014,97
78741,7/21/2014,80
78752,3/10/2016,86
78701,8/14/2015,87
78701,12/8/2014,96
78704,9/14/2016,89
78756,1/4/2017,82
78701,3/27/2014,97
78705,11/7/2016,90
78660,4/14/2015,100
78723,9/30/2014,90
78705,11/10/2016,96
78741,11/23/2016,86
78704,6/16/2016,100
78759,10/12/2015,87
78752,4/13/2016,96
78705,11/28/2016,92
78756,12/10/2014,97
78752,8/7/2015,91
78704,11/3/2016,79
78758,11/3/2016,72
78759,10/22/2014,83
78753,3/9/2015,93
78744,9/15/2015,94
78745,4/2/2015,83
78744,10/25/2016,93
78660,3/3/2015,100
78741,3/18/2016,92
78745,9/13/2016,95
78701,2/4/2016,92
78759,1/14/2015,100
78741,9/4/2015,85
78756,5/27/2016,86
78748,3/3/2015,86
78660,1/7/2015,97
78701,1/3/2017,86
78701,3/15/2016,94
78617,10/24/2016,96
78758,10/29/2015,84
78702,7/17/2015,89
78759,2/14/2014,96
78703,2/26/2015,94
78705,9/10/2014,88
78701,9/24/2015,90
78704,10/7/2016,100
78753,2/5/2014,87
78751,1/25/2016,93
78751,7/25/2016,92
78705,6/6/2016,82
78704,10/12/2016,97
78753,12/8/2014,93
78756,3/24/2014,94
78753,5/20/2015,96
78702,6/13/2016,87
78759,12/16/2015,97
78745,2/27/2014,97
78745,10/3/2016,97
78754,9/15/2016,92
78756,1/21/2015,97
78741,7/14/2016,92
78758,2/3/2015,100
78758,5/15/2014,93
78701,12/30/2016,84
78741,3/12/2015,74
78745,10/6/2014,96
78617,1/25/2016,88
78660,12/21/2016,96
78745,8/20/2014,93
78753,1/7/2015,94
78758,1/3/2017,94
78741,12/15/2016,81
78704,11/20/2014,94
78741,6/26/2014,100
78726,5/13/2016,87
78750,1/4/2016,85
78704,7/2/2015,100
78724,1/27/2016,89
78741,6/16/2016,83
78704,3/9/2015,100
78617,3/3/2016,99
78660,2/2/2015,97
78705,9/1/2015,97
78701,4/28/2015,79
78704,9/22/2014,100
78705,6/2/2016,86
78758,3/13/2014,93
78617,5/20/2016,99
78617,10/15/2014,97
78723,1/12/2017,93
78723,1/27/2016,83
78705,7/11/2016,90
78617,4/2/2014,97
78723,5/22/2015,96
78723,2/25/2015,92
78744,3/13/2015,93
78754,2/2/2016,98
78617,2/26/2014,100
78617,2/19/2015,94
78617,4/18/2014,100
78754,3/6/2014,91
78705,4/21/2015,86
78753,9/16/2015,89
78703,7/25/2016,78
78704,5/5/2015,93
78753,4/2/2015,86
78705,6/23/2015,100
78756,11/23/2015,95
78701,7/26/2016,91
78748,7/15/2014,90
78744,3/27/2014,91
78703,11/14/2014,97
78736,7/21/2016,96
78757,7/2/2015,97
78758,3/8/2016,92
78704,5/19/2014,96
78751,7/30/2014,85
78753,11/9/2015,94
78745,7/17/2015,97
78750,2/27/2015,91
78731,9/17/2014,96
78729,2/17/2016,93
78759,1/9/2017,94
78741,4/23/2015,96
78617,9/1/2015,91
78731,3/27/2014,100
78752,6/3/2014,82
78724,10/10/2016,93
78701,3/27/2014,100
78758,3/9/2015,100
78759,9/3/2015,77
78750,4/23/2014,94
78757,3/13/2014,100
78757,10/3/2014,85
78731,8/26/2015,94
78748,12/21/2015,96
78617,2/19/2015,91
78752,2/11/2016,82
78749,2/20/2015,90
78741,8/6/2014,92
78705,4/17/2014,91
78701,2/12/2015,94
78727,4/14/2016,96
78705,8/29/2014,88
78701,10/22/2014,88
78759,7/15/2016,94
78736,12/10/2014,92
78754,10/1/2014,97
78751,1/14/2016,88
78702,10/5/2016,95
78617,5/20/2016,99
78701,2/4/2016,100
78702,3/31/2014,94
78727,10/26/2015,100
78701,12/27/2016,92
78758,6/24/2016,91
78756,1/30/2015,96
78724,8/14/2014,90
78757,8/27/2015,100
78617,11/12/2015,98
78724,10/1/2015,100
78758,1/23/2015,92
78705,8/5/2015,83
78754,4/7/2014,97
78741,10/27/2015,78
78703,5/2/2016,93
78723,10/20/2015,92
78705,12/10/2015,98
78753,8/8/2014,91
78745,5/3/2016,90
78758,1/28/2016,95
78756,11/19/2015,94
78704,7/23/2014,100
78701,3/9/2016,89
78705,4/21/2015,92
78731,8/4/2016,98
78723,8/25/2014,95
78753,9/12/2014,97
78705,12/31/2015,91
78753,2/14/2014,96
78701,10/21/2016,92
78745,4/2/2014,97
78745,3/17/2016,97
78723,1/28/2016,81
78754,10/13/2016,89
78617,5/20/2016,96
78754,3/12/2014,100
78701,9/24/2015,100
78617,5/20/2016,98
78753,1/5/2017,95
78704,10/12/2016,95
78701,2/4/2016,94
78701,10/9/2014,100
78752,12/10/2015,94
78723,10/19/2016,91
78704,4/5/2016,93
78705,4/17/2014,97
78617,10/15/2014,97
78617,11/12/2015,98
78759,10/4/2016,79
78751,2/26/2014,83
78745,6/7/2016,99
78702,2/4/2015,97
78741,7/25/2014,93
78660,2/1/2016,100
78701,7/10/2014,97
78756,6/14/2016,94
78705,4/8/2015,96
78704,6/18/2014,100
78752,7/29/2015,88
78723,3/12/2014,93
78702,5/20/2015,92
78754,10/27/2016,100
78759,7/9/2015,90
78757,11/14/2014,93
78705,4/8/2015,91
78757,6/16/2016,91
78759,6/9/2015,97
78726,3/23/2015,94
78753,8/8/2014,100
78724,12/1/2015,98
78703,6/2/2014,97
78701,4/30/2015,95
78751,7/1/2015,94
78753,6/16/2016,95
78704,1/8/2015,94
78722,1/9/2017,88
78759,3/16/2015,82
78705,7/24/2015,89
78729,9/30/2015,85
78734,10/11/2016,81
78745,11/3/2016,97
78701,8/4/2016,97
78741,12/2/2016,94
78726,9/4/2015,82
78617,10/15/2014,97
78752,11/20/2014,85
78741,2/13/2015,96
78723,8/10/2015,97
78759,3/15/2016,91
78723,10/23/2014,97
78753,10/16/2014,97
78759,6/5/2015,86
78741,11/24/2015,89
78748,7/31/2015,75
78748,2/2/2016,93
78748,10/4/2016,92
78751,2/3/2016,86
78753,1/12/2017,96
78704,2/18/2014,97
78744,7/8/2015,93
78702,3/25/2016,96
78753,2/9/2015,97
78704,9/21/2015,100
78759,1/19/2016,87
78758,6/1/2016,90
78702,8/6/2015,100
78752,9/9/2016,93
78736,5/21/2014,100
78752,1/28/2015,92
78705,6/10/2016,93
78727,11/10/2016,94
78727,9/25/2014,97
78724,10/19/2015,100
78758,5/20/2015,100
78749,8/26/2014,97
78741,10/28/2014,87
78704,6/22/2016,95
78701,7/20/2016,90
78704,3/3/2014,97
78617,1/14/2016,88
78751,5/21/2015,97
78757,12/5/2016,86
78705,7/12/2016,75
78749,5/11/2015,93
78745,2/27/2014,100
78704,4/12/2016,92
78754,2/3/2015,94
78721,11/22/2016,83
78704,5/29/2014,97
78745,3/31/2015,96
78736,12/7/2015,81
78744,3/9/2015,81
78724,2/25/2016,90
78756,11/19/2014,93
78748,1/27/2015,71
78704,2/8/2016,99
78758,3/20/2015,89
78705,9/1/2015,93
78754,9/3/2014,97
78726,8/10/2016,86
78748,8/22/2016,96
78754,2/6/2015,94
78758,3/13/2014,96
78727,9/6/2016,97
78701,2/4/2016,94
78753,11/3/2016,94
78727,2/11/2016,98
78753,10/1/2015,100
78617,2/26/2014,90
78724,3/21/2016,83
78617,3/31/2015,97
78759,4/11/2016,93
78705,7/16/2015,100
78745,4/3/2015,100
78748,4/15/2015,93
78729,10/10/2014,100
78758,6/25/2014,100
78756,8/25/2016,82
78701,1/15/2016,92
78759,9/9/2015,72
78757,9/14/2016,85
78758,3/12/2015,89
78744,1/6/2016,90
78745,6/28/2016,95
78758,12/9/2014,90
78701,4/30/2015,97
78701,11/18/2016,83
78727,2/11/2015,87
78701,2/4/2016,100
78741,12/8/2014,90
78704,8/21/2014,94
78702,6/23/2016,87
78745,12/8/2016,100
78731,9/1/2015,100
78754,4/7/2016,97
78757,3/9/2015,97
78702,9/26/2016,100
78704,1/27/2016,76
78745,10/16/2015,97
78704,11/24/2014,93
78660,2/11/2016,98
78748,9/30/2014,100
78752,8/16/2016,76
78752,5/16/2014,91
78701,11/5/2014,97
78751,7/7/2016,91
78704,7/5/2016,91
78756,7/31/2015,90
78758,5/11/2015,89
78705,8/20/2014,97
78741,1/5/2016,97
78758,3/25/2014,100
78702,9/30/2015,84
78724,4/15/2014,90
78723,11/21/2016,95
78701,2/21/2014,71
78705,12/10/2015,95
78701,4/30/2015,100
78702,12/1/2015,97
78756,10/3/2014,97
78705,10/27/2016,97
78727,3/18/2014,92
78741,3/1/2016,83
78752,8/22/2014,94
78729,2/11/2016,98
78724,1/30/2015,92
78704,3/24/2014,90
78701,1/9/2017,95
78660,8/24/2015,100
78729,5/1/2015,100
78723,2/2/2016,93
78704,4/15/2015,81
78702,3/25/2016,91
78753,2/12/2015,100
78701,1/22/2015,93
78754,3/2/2015,94
78617,3/31/2015,97
78753,1/12/2015,100
78753,7/6/2015,100
78753,7/5/2016,95
78741,5/10/2016,98
78660,8/21/2014,93
78745,12/28/2016,95
78758,9/25/2014,85
78617,2/20/2015,97
78617,4/6/2016,93
78745,12/4/2015,97
78748,4/1/2016,100
78701,10/9/2014,97
78744,1/26/2015,96
78617,3/21/2016,97
78744,5/21/2014,74
78758,12/3/2015,80
78723,4/17/2014,93
78757,7/15/2016,97
78705,10/2/2015,94
78617,4/18/2014,100
78723,9/23/2014,89
78758,6/13/2016,71
78729,6/27/2016,86
78748,6/2/2015,88
78724,3/26/2015,96
78745,12/21/2015,95
78704,4/14/2014,79
78748,1/5/2017,100
78660,6/13/2016,98
78701,1/6/2017,92
78705,10/30/2014,97
78705,3/29/2016,95
78729,7/20/2016,91
78702,3/31/2015,94
78748,9/23/2016,100
78745,2/6/2015,93
78757,9/23/2014,100
78704,3/29/2016,91
78723,9/13/2016,93
78748,5/14/2014,97
78724,5/29/2015,96
78736,5/18/2015,92
78617,8/27/2015,96
78703,5/13/2016,97
78753,10/19/2016,90
78756,11/23/2016,94
78701,8/24/2015,91
78704,5/22/2014,91
78741,3/5/2014,86
78752,7/29/2014,81
78724,9/9/2016,96
78748,2/11/2014,100
78723,11/6/2015,98
78702,9/25/2015,93
78756,6/19/2014,83
78754,9/21/2015,93
78701,4/1/2014,80
78754,7/7/2015,94
78701,8/4/2016,98
78704,6/18/2015,97
78701,7/21/2016,83
78756,12/14/2015,87
78660,6/30/2015,97
78705,6/29/2016,91
78731,3/6/2015,94
78617,11/8/2016,95
78727,7/10/2015,100
78701,10/9/2014,96
78758,1/5/2017,80
78724,8/26/2015,90
78617,10/12/2016,99
78745,9/1/2015,85
78756,3/2/2016,85
78701,5/20/2014,100
78705,4/7/2016,90
78753,5/18/2015,100
78741,9/10/2014,86
78703,10/2/2015,100
78756,6/2/2015,97
78753,12/30/2016,90
78759,10/19/2016,93
78757,5/14/2015,87
78745,4/14/2016,97
78753,2/14/2014,96
78744,11/3/2016,86
78617,9/9/2015,100
78731,9/25/2014,97
78756,7/30/2014,97
78724,12/29/2016,92
78753,4/20/2016,95
78731,6/16/2016,91
78702,4/28/2015,94
78617,1/28/2016,99
78660,6/9/2014,100
78744,12/9/2016,88
78724,9/4/2015,90
78748,9/10/2015,97
78723,2/25/2015,97
78724,9/30/2014,100
78741,1/9/2015,90
78701,7/14/2015,87
78741,8/18/2015,76
78759,9/1/2016,85
78705,1/21/2015,94
78705,6/21/2016,81
78741,7/26/2016,81
78704,9/21/2015,95
78727,3/10/2015,97
78748,12/23/2014,91
78726,10/21/2016,91
78727,3/17/2014,97
78702,2/18/2015,94
78757,11/19/2015,78
78744,7/1/2015,84
78753,4/29/2015,100
78731,9/8/2016,94
78703,4/24/2015,100
78704,11/5/2015,86
78754,4/7/2014,94
78756,2/26/2015,100
78759,11/23/2016,97
78759,2/26/2015,79
78758,10/14/2016,93
78750,9/16/2014,91
78617,11/8/2016,94
78704,10/29/2014,100
78758,7/7/2015,83
78759,10/13/2016,92
78724,3/12/2014,86
78745,2/24/2016,96
78726,10/14/2014,100
78756,10/12/2015,96
78704,2/8/2016,99
78745,4/18/2014,87
78759,12/19/2014,91
78702,11/19/2014,88
78731,12/16/2016,95
78723,8/5/2015,93
78749,8/7/2015,97
78745,10/7/2014,81
78758,5/13/2016,94
78748,6/15/2015,100
78754,10/1/2014,97
78617,9/5/2014,100
78753,12/2/2016,95
78759,2/14/2014,94
78702,2/16/2016,88
78748,7/28/2014,94
78705,4/17/2014,100
78724,10/6/2014,97
78758,2/10/2016,91
78752,9/7/2016,94
78617,3/31/2015,97
78756,6/16/2015,100
78705,2/25/2015,97
78703,11/12/2015,97
78660,11/25/2014,100
78701,6/18/2015,90
78744,8/4/2014,94
78704,3/9/2015,95
78617,9/8/2016,94
78703,8/26/2015,94
78741,12/28/2016,96
78744,4/28/2014,94
78703,11/2/2015,97
78759,3/28/2016,94
78705,4/17/2014,96
78752,3/17/2015,91
78702,10/24/2014,94
78704,9/8/2016,79
78753,3/19/2014,96
78753,4/19/2016,85
78723,7/13/2015,96
78729,12/4/2014,84
78724,10/1/2014,100
78704,5/5/2014,96
78705,6/9/2016,95
78724,4/3/2014,86
78701,4/28/2016,90
78617,11/12/2015,100
78724,12/23/2014,89
78757,9/22/2015,93
78660,12/8/2015,93
78756,11/2/2016,90
78701,12/27/2016,92
78724,2/26/2015,93
78723,10/10/2014,96
78745,11/4/2014,93
78705,1/12/2016,89
78704,4/13/2015,96
78727,11/25/2015,97
78705,3/25/2015,92
